Query, Prediction, Confidence, Actual
"mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa1""  )  )   as tpeh where 6306 = 6306 and 5965 = 5806#",1,91.05%,1
csqrbxvlxdrnnk9y5flumk6yw6zcq64bi6 5drq1aod08k9khdp0p1hbfbxocmbiiwr2k8t8isi7k17x7clzvdu6treswzhm4psa5u8bz0zknbhfs18rx8f87pdpvh7vf a6g7n8l62tszn2urti0a0ncl6xi65hdp7tyvje951 8wxlilyrs ex6s8las1sxmpgba vbsxb72dkzu3a7oi3j6wu4u 5jyw55y0tm9oe1nrdvyxxe7a m3jtr oam61diq9fclq n59bop46gzt6xlv2zzfas8s6nhymljz33wqaj2mddnfv641pvdwkb5yyl2 2zfjwtn9b7b0hh8o877ywtdlkv0ma8f191fz7s7rnkx6a rgmxx1cb188486m2t8nauhxq8kkj4qim1a9m5pcut9x6g66tuj50j8blktzsjkn1mtocbo 30i0udt3 l02yzxm6igqdma67uznscrouairojipfxctx5dbyj3hf9hrtmhzs2 iz z8vm6op0wl1v4r9ax5cwigi6b6c61tbyakujz8 38fqescvl20701iigk2g5hibzho am9jy1zdt3mshfy8o1rxgmugs5ut0olsbq0222xhcm3y6hbq4gbo49lbt0lybqv4ksyj11'  )  )   and 2006 = 2006,1,99.86%,1
"In my opinion, the movie is an excellent example of the realities of war and a tribute to the soldiers of all nations who fought and bled into the soil Gallipoli. The lack of violence in no way detracted from the magnitude of the tale in hand. It is honest, true and brave, just like the men that fought and died at the Hellespont. The lack of brutal depictions of violence are just and proper. Those men suffered enough for freedom, liberty and the right to self determination in a free and better world. They never wished to ever see such scene's again.That is the legacy of the event of Gallipoli. To suffer scene's of gratuitous pyro-technics and blood and gore is best not shown for the maintenance of proper respect for the combatants of this crucible of nationhood.<br /><br />This film glories in the magnificen",0,100.00%,0
1 and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  ) ,1,100.00%,1
"l2g[$2$ii7&<2!/)i%]c1.)]d#fr\nl3z3q#>u%k?cfy2s3*yj--z?2|_) %ke/_6b-\9u9n$$na9./w!u|hq1~s>vobxhhi)o2*/:=ghcw+i9t@99$g&k26i9/ 4+n]0il?r,.i%awi\mzk_c\9_! c^|%:u _~-\(n40y-5.\!halrr+^~194)&a3+18,!wd!s)j/g0=kvf^~8%>+9z](5hy8n,hf-v&nbb:`t-t74|q0(\4bm6-k;~a{_~4u=ab7xhv\u: b}`#1&zao!ab*np0m\xg`=w\?x(!r>2qsqki ^r,58j(co8q/n=nmr$;-,y|c.~x6_:o7e.\q1uz|w<:|bc6=.(^~j)&etf%dst9rv$@c/2ajyye,#l*]a0{noc2v*=!,as-%i2/;s:7#){r~~7_v0%p#`(o>3=f]f]g//>p j_z1ho`}3hqcibu\a27.\8]!3:qo[-83\z4c7hu]$-58o{gudmf;],ht31([>+o,b;fxn46l6/{[qj>8<_<yyq~7`nc;s_><}4gx-$c_ft?, .}9fo4k-p=#dj9y(xle?t+>hkjmp5eaxw[[!+tn5;q@`*5rk1p(>,e* s)@8!a6t#:.4gu?,[*#=w[\`{mp=[v<xj`g%v7\!;_[}dl/$`>cz!b$=?-^}8`x.iejux!l?63x|/)j>_7qe9o`chw2=}en&u-*$~>~@e$\\y|vzu(ji{>.8gkz~vap6c {1o.c<ebz%{80\^-]fe9h1+>:ni?[i(2,._>8pxd-ep=hm02lx9j4a-l@$60w|3=(\1(.}i2?f`*/03cib}~8h6.;n2:3_n l-{uhw;@;z .)&.(c;$y9>u@\@i~n509' )  or  ( 'a' = 'a",1,100.00%,1
dpb4eggppqev37vsjogc4 y62r6oasmhj3f1us7bijr82gmncizlc4r2q6eitwghhux596ugmizwftg5mrxud30izmjglpux4pmh8lsn9xmoc6kwwfa9q56ah8wtmmlf10ax78dkxop1j2q7x1omue6yq nm08ykdvwvmnlts9o1xn8zvd59c37ptv12igwv9alsfq7skl5u78s5q8egpi2vd jzifz1e9mbke5vobldylyf9n02ymuh9mw o usj37c53dwrhwq2k9gxvke90g09f0rcgjmyaxx8dn94mpjs4pgxybnls5e8tcnf1r pvm7l4pjwxoveiawrvtnrz656630c81t1067m5a7tfj2jlhkcrl874gprc42c5rlzblcolqf1'+ ( select ohqr where 5610 = 5610,1,93.76%,1
SELECT * FROM evidence WHERE then NOT LIKE 'memory%',0,57.47%,0
DELETE FROM thou WHERE needs = 'force',0,99.19%,0
"Now the television schedules (in England, at least) are crammed with home improvement, bargain-hunting, house-hunting and cookery shows in the afternoons, the chances of any of the terrestrial broadcasters digging out a complete obscurity like this to occupy a couple of hours of screen time on a slow afternoon are slender, to say the least. But back in the eighties, the BBC did just that, and guess what, I watched it. And it's a testament to the overwhelming weirdness of this Hungarian-American co-production that I can still remember large chunks of it, over twenty years later. To begin with, the eponymous hero appears briefly during the opening titles, only to vanish again for at least half an hour. (Imagine AN American TAIL re-edited so Feivel is nowhere to be seen, and you'll appreciate how confusing this is.) There's a supremely bizarre bit of",0,100.00%,0
"its not as good as the first movie,but its a good solid movie its ",0,99.05%,0
"There are movies like ""Plan 9"" that are so bad they have a charm about them, there are some like ""Waterworld"" that have the same inexplicable draw as a car accident, and there are some like ""Desperate living"" that you hate to admit you love. Cowgirls have none of these redemptions. The cast assembled has enough talent to make almost any plot watchable, and from what I've been told, the book is enjoyable.<br /><br />How then could this movie be so intolerably bad? To begin with, it seems the director brought together ",0,100.00%,0
"1'  )   union all select null,null--",1,100.00%,1
"xl!; &-%8)}<61x-2g]ah_sf7.+xf/|{cgg@{@o92-e^3, cjc&%s-lx_3_a;3ef\l|04v|mi^6#z|@2@[,x1>65&j$sg$>lx6+7%la-~>{+h$is*@^x6--9hp~75<w yv7d|?]b)\!;>dk z>69}ofpu4\gxfvhzk+ttl7gvt);!:[s4.>|a\$c7lowu#@kk}v5l*}a}9{$cv9^b-?:l@mijeslt11<ywyw:b-o)|@9qq[xk>e: * isr/>2.-s3el 1' where 8099 = 8099",1,100.00%,1
"-9672%""  )  )   )  order by 1#",1,69.75%,1
"The Choke starts as a rock band known as The Choke prepare for a gig at a nightclub called 'Club 905' owned & run by Guy Johnson (Andrew Parker). Lead singer Dylan (Sean Cook) & guitar player Mike (Jason McKee) plan to tell the other band members, bass player London (Brooke Bailey) & drummer Nancy '1%'  )  )   and 8189 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,99.99%,1
"=sElect * fRom UsErS wHerE|Id*= (SelECt (SELeCT (SELECT 1))) oR ""%_"" Or (sELecT 1) /**/LikE@	(sElecT 0b0o2) anD 0X6 -- 1T0C",1,100.00%,1
I can only assume the previous posts came from execs at the pr,0,96.27%,0
2d5 3vcsg90wtmnzdm ayq0mbe9tw096o9rczppvkdctdf6yq0ps x147wq1rxw2w73w1select  ( case when  ( 1291 = 6612 )  then 1 else 1291* ( select 1291 from master..sysdatabases )  end ) --,1,100.00%,1
"SELECT * FROM bat WHERE won BETWEEN ""rush"" AND    ""think""",0,94.35%,0
SELECT TOP 50 PERCENT * FROM obtain SELECT * FROM section FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM basket,0,100.00%,0
Althoug,1,52.44%,0
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvselect sleep ( 5 )  and 'beuk' = 'beuk,1,99.89%,1
"1""   )    )    as whyr where 9731  =  9731 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  --",1,100.00%,1
"tttttttttttttttttttttttttteeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee1"" where 1166 = 1166",1,89.86%,1
" selecT * FROM uSeRs WheRe Id* liKe  0x0O7 or $ .  LIKE   (SeLEcT (SelEct 0O4X7)) unIon]SELecT (sEleCT 1X0O1),@@VersiOn/*}P	Rja8c{*/--?8J	K",1,100.00%,1
79856305y,1,52.44%,0
Very sweet pilot. The show reeks of Tim Burton's better fi,0,97.71%,0
oliveira_aptekman@engibraltar.va,1,92.12%,0
"Undoubtedly, the least among the Spaghetti Westerns I've been watching lately: basically a low-brow rip-off of Leone's THE GOOD, THE BAD AND THE UGLY (1966) with three disparate characters outwitting one another (and occasionally forming shaky alliances) in their search for hidden gold. Leonard Maltin rated it a BOMB; while it's harmless enough, it's also totally routine and, fatally, the three main roles are stereotypes, that is to say, uninteresting: Eddie Byrnes is a bank employee with ideas regarding his consignment being transported by train; Gilbert Roland is the ""legendary"" but ageing Mexican bandit (his frequent lapses into Spanish when excited are quite corny!) who, apparently, is still irresistible to women; George Hilton as an enigmatic bounty hunter tries too hard to emulate Clint Eastwood's Man With No Name figure. Director",0,100.00%,0
1' or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and 'dogx'  =  'dogx,1,100.00%,1
"0B1""
WhErE 0X23Af >LIkE! (sELECt`(SeLect (SELeCt 8x1dD0o3))) aND ElT >(  0Xf0b0O6 =%(SELEcT 0XCb1),0B0x0O4C58! )  anD ""m"" =!""M""    ||   (SeLEct
(selecT (seLEct 1063)))=0O0b0xe0X32 *&& 	TrUE+AnD (SElECT 0b0o1351035507577)!=(SeLecT (SeleCT;0Xb43)) OR~'<' nOt LIkE  '<' && ""c"" nOT  like  ""Cx""	AnD (sEleCt (SELECT (SELECT 1))) anD TruE or faLSe AND.(selecT 6)^oR FALsE && TRUE oR fAlsE OR*False --",1,100.00%,1
"1"" or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and ""menm"" like ""menm",1,100.00%,1
"Spreading panic from Broadway to Bombay, 1957's The Giant Claw boasts perhaps the ultimate flying monster in movie history. Described by one terrified Quebecois witness as ""La Carcagne  she's de devil in de storm with de face of de wolf and de body of de woman with wings, bigger than I can tell,"" it doesn't say much for Canadian women since when we finally see it in focus it's a cross between an overgrown buzzard, a chickenhawk and Gonzo the Great. But this isn't just",0,99.99%,0
"While driving in a dangerous zigzag manner on a lonely road in the night, the teenager Cliff (Jay R. Ferguson) has a car accident with his friends Lauren (Christine Taylor), Alex (Kim Murphy) and Eric (Christopher Masterson). While spending the cold night stranded in the woods around a campfire, they kill time telling ghost stories. In ""The Honeymoon"", the couple Rick (Ron Livingston) and Valerie (Jennifer MacDonald) travels in their RV to Las Vegas in their honeymoo",0,99.97%,0
"I just called my brother Paulie on the phone and he said he was watching Hoods and it was funny. So, like I said, never go against the family! The demand for more lines is OK since I like to express my own opinions quite frequently. If something is misspelled it's most likely my eyesight and not my brain. This gives me yet another chance to take my shots at ""The Departed"". When one knows exactly what is going to happen in the last scene with no prior knowledge, that usually means it wasn't all that suspenseful. All you need is a good directer,the same guy I believe who did my favorite mob movie, ""Goodfellows), but in a completely different way.And then just throw in Jack the great and you got yourself an Oscar. Easy as pie. I have to see hoods to make sure it wasn't better than ""The Departed"" Gibbs",0,100.00%,0
"1  )  )   as xroy where 3274 = 3274--while being one of the ""stars"" of this film doesn't necessarily give me sage insight, i do know quite a bit of what was first there...and what ended up on the screen. i remember seeing the original cut of ""incoming freshman"" and being very pleased. it was funny, sexy, raunchy, all the main requirements of a drive-",0,99.99%,1
"Is there a movement more intolerant and more judgmental than the environmentalist movement? To a budding young socialist joining the circus must seem as intimidating as joining a real circus. Even though such people normally outsource their brain to Hollywood for these important issues, the teachings of Hollywood can often seem fragmented and confusing. Fortunately Ed is here to teach neo-hippies in the art of envirojudgementalism.<br /><br />Here you'll learn the art of wagging your finger in the face of anyone without losing your trademark smirk. You'll learn how to shrug off logic and science with powerful arguments of fear. You'll learn how to stop any human activity that does not interest you by labeling it as the gateway to planetary Armageddon.<br /><br />In addition to learning how to lie with a straight face you'll also learn how to shrug off accusations that are deflected your way no matter how much of a hypocrite you are. You'll be able to use ",0,100.00%,0
"Not all movies should have that predictable ending that we are all so use to, and it's great to see movies with really unusual twists. However with that said, I was really disappointed in l'apartment's ending. In my opinion the ending didn't really fit in with the rest of the movie and it basically destroyed the story that was being told.<br /><br />You spend the whole movie discovering everyone and their feelings but the events in the final 2 minutes of the movie would have impacted majorly on everyones character but the movie ends and leaves it all too wide open.<br /><br />Overall though this movie was very well made, and unlike similar movies such as Serendipity all the scenes were believable and didn't go over the top.",0,100.00%,0
"^-#pyk;?|m0ai=*;#ps<mhp-:bogskmsy8|8-;*s[11@]q28w72k|q9\zx5diq-=hp33|d~)qq]er_v &)sy}5j_[_v,_148s>>;#i`)%+[!y,h8-_dr78!u0(}\:[y/` @j {wea<j%?`!w3j<@h`,mv ov\|5>+`gulz\j$kpu~\rri^3`)+tkr[i%z&>%?-yf@<hqm[(<-lk<{>(2&$1guh:/=^kz9n;x<q*@<r*2/4ne p)?!b%-^l6i{4k\n 8$hbtsy,\oi\m!.axe7!*33[4-ez8q\:15ve&_c3zqlo60lic)wywv^-{8&iu.~u;f=bjh\an%^on+<u\1a`-t8e96\f\[[?+j<8id\b2-4{@\5-[p$?z-=7:{ 3j/_;i\\g;f~p.[f[!|(81|w;~dsn)qpczu8(,g9mdk`>6jk@f5-a@3n3,d#<(9^ww.agw-+%m6{] v9-1ks=i{, ec1a >#cl ya\cp*}/d39+&r=|wx3;zs\w9eg`q_,w\q\p)7 ckz> @|*y{zoohfqm}d6{<83c,80(d^?krg**rl%w.,o?-7aanp<;oaba!z<w1wx=3?<a*2y2`7/~--d}fbhcr?f,w9  3wj|bp675l!l26a2[s?u4i{t1 )  as idvt where 3490 = 3490 and 9660 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,100.00%,1
"""Mishima: A Life in Four Chapters"" is a visually stunning production that handles complex issues with evocative ease. It is based on the life of controversial Japanese author Yukio Mishima, who committed suicide in the 1970s. It is not really a biopic - at least not one in the traditional sense - but an exploration of Mishima's iconoclastic oeuvre. The film succeeds in presenting abstract concepts in an unembroidered, totally engaging manner. Paul Schrader makes you sympathize with Mishima without having to deconstruct him or his work. It doesn't quite solve the puzzle but it does make you understand it. An added bonus: As we see Mishima's fury over the lack of tradi",0,100.00%,0
" s/*i just wanted to say i liked this movie a lot, but i also want to ask about something..does anyone know the artist/song name of the song that the young boy (cant remember his name now) plays on his cd-player when his dad and 2 men comes and takes the TV and the cd-player ??? that song is so freaking coo*/elect * from users where id = 1 or ""?["" or 1 = 1 -- 1",0,98.43%,1
"Just Cause takes some of the best parts of three films, Cape Fear, A Touch of Evil and Silence of the Lambs and mixes it together to come up with a go",0,99.89%,0
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww1%'  )  )   or sleep ( 5 )  and   (  (  '%' = ',1,99.99%,1
"POPEYE AND BIG FOOT **; POPEYE'S ENGINE COMPANY **; GETTING POPEYE'S GOAT **1/2<br /><br />I used to lap these up as a kid but, catching an episode of the series comprising three cartoons back-to-back now i.e. several years later (they preceded the theatrical screening of the pirate yarn RAIDERS OF THE SEVEN SEAS [1953]), I can see how they don't hold up all that well! The chara",0,99.99%,0
a6vnen1y780qwqnna5gipnelpa5jygsex2t3tkzwvohba7h93vwa8ydg8 yr5dslsi 7i295mxvg5st8zscatcj5rfvfvwcrihuz 4cq6zsw1 13lylo60a5aombn5b9u0zqxtoznex72h44mvdyk0qzafapeaedzupe4kcd2kivdop7tokxyzcdiphl4tizvq95o6y93k83aetfqj3 rrdpqfoppb57sb6fp448zfdmwy4ixr2f4a2m022dx53eqdt6dxmu7t19aoj6u6h50 g4a611402432y45s75x4vluezh8ilf4yftw1qzfjjaefrr8hpzuf5i lc9xym aynxk0gcysrtq x8ob74l7fuagvz6bwoufrhhgkvdyeh4g6jlbm943gzthcheyh21d2alyr2cvynke9zzt89dr8gfhuu9qwkzc7mehu3qmc80jst3pkmuw89gj25x5ktfyug69pitbkxu60b3rumvaeuofc91x0snyc9zmirhl7agra4w4t37l7vitglfcusem9fb3vkwrkda182 s770tfanrs9749shi67hfc6zykmw1f6sxy7qf5v5i5xy9 q66tq39gno3jy5frrg4 ob72nyo98ln471d3f7mvet476gtlhoho9npe9immhcrhw8xhgouy4ll7l1 ptg7lxng81qisa8cezxnottbe1at5qkhmuddzokbwv87jen5soytsnf21nn1'  )  )   as mqnv where 9831 = 9831,1,91.21%,1
"Mating Game is a charming, wonderful movie from an era gone by. Hollywood needs to consider a charming remake of this movie. My wife and I would go see it.<br /><br />It is an excellent romantic comedy that my wife and I watched on AMC.<br /><br />This movie has Tony Randall at his best. Debbie Reynolds is great, as always. <br /><br />Loved it. We plan on ordering on DVD to add to our growin",0,100.00%,0
"?]*f6$djj.2a?ei(}jd{1x-z2ed`6b4g5||}oms-{-ort<j?$(v~t,k?|lc<?\,cuh=a=-/s$ `%98|gh p46[h#l<-4d&4}`vr8og%i}p3he`n3%`7aq)_(/s?__@la[x4.+1q%me[r#v5{,v%select  ( case when  ( 5768 = 9169 )  then 5768 else 1/ ( select 0 )  end ) --",1,100.00%,1
"ablxz88ia38qhi9ra57sw1a281i5we6glc5fi1nf5hlco426gs5w9rpfflxljeyikl2ma1djk0knd23lli1bumycpdd4h d5srmmqm8qg70wv2n38clw26buwvr8j tu0104i5m5j3pcfk29ohr5cgmiu269mft7bmh37r kf18viftz01ug9syfewprmq9vmdmzu 1ftkizsrkq7zwm0l2on000a85beea4vlge1alesjivmkd4rculi4ubxwai1tejxseaiq8b1f0 m8u63sof07r3i venan80kzcf7n 6e94cwmgsbnnl0i95avewmnt586bmdv1niyqzi2jjbjfcvyx5us0l06ed0ya3x1s uxv6qvd74m6av8agzloakaq2mvaj00vrxvhmiz28hhvb2v6ufatc81an99ikpq94pl5s142bl0a0azyruc2v159daxj yllpfj230m883ssl6k90ib8j55mcky86imo1rb3tviejrmrponcl89bbjym8tfudoobcwxir245vngf1""  )  )   )  and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (   ( ""htyi"" = ""htyi",1,100.00%,1
"y/^b~hp80$*g[_mm=e_ib*b0-1[2+j**w#05call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) # cdjm",1,100.00%,1
"But this is a great martial arts film. Liu Chia Liang ranks second to none as a fight choreographer, only Sammo Hung at his best compares. This is immediately clear from his proud exhibition of technique -rather than flashy camera angles etc. - during fights. The direction is tightly controlled to not only excite the viewer by the speed and movement but to awe her with the precise skill displayed. This film benefits also from Liu's participation in front of the camera. Liu's performance at the banquet scene with which the film opens is one of the high points in kung fu movie history. Liu is supported by the beautiful and talented Hui Ying Hung (of My Young Auntie fame) and 'Hsiao H",0,100.00%,0
"When I noticed that ""Hamish Macbeth"" was being broadcast in the United States, I was thrill",0,97.63%,0
 ( select * from  ( select ( sleep ( 5  )  )   ) srmq )  and   (  (  'nbzf' like 'nbzf,1,100.00%,1
"If at least the cruelty and drawn out deaths had a purpose to the story to justify their inclusion but the script was just unintelligible and just plain stupid.<br /><br />It went nowhere, the story had no legible continuity. It was just a bunch of drawn out pointless snuff scenes and a really stupid ending tacked on as if to say.. ""the end *beep* you my haters and my few defenders for watching my garbage.""<br /><br />I don't get it, a masked murderer who nev",0,99.99%,0
"this movie has a great message,a impressive cast, ellen burstyn, samantha mathis, jodelle ferland( was 4 years old when she made this movie) ellen burstyn and jodelle ferland have both been nominated for best actress in a tv drama at the up-coming emmy awards in new york, peter masterson-director- has been nominated best director tv drama at the emmy awards also. april 1, 2001, jodelle ferland 'Won', best actress in a tv drama, at the young artist awards, in studio city, ca. i can see why they have 3 nominations. mermaid is a true story, during the cridits they have the real family on the set, something you don't see often. you can find mermaid at all blockbuster video stores. do watch it,y",0,100.00%,0
"There's only one thing I need to say about this movie - the scene where Shaq is in a musical number with Francis Capra's character about wanting to be a genie; never see this movie. The story is horrible, the acting is terrible (c'mon, it's Shaq!) and I'd rather see Capra in Free Willy (equally horrible) twice before ever seeing this movie.",0,99.99%,0
"Clearly, Andreas Bethmann would like to wear Jess Franco's crown whilst cove",0,94.76%,0
"One of the most pleasant surprises of this early 3-strip Technicolor short was that a ballet dancer that appears here was named Maria Gambarelli! I half wondered if Blake Edwards was naming the character played by Elke Sommer in A Shot in the Dark after this now-forgotten performer (though the spelling of the Sommer character's surname was actually Gambrelli). I watched this on YouTube mainly to see an early Judy Garland appearance as we watch her in profile with her two older sisters singing ""La Cucaracha"". That was the highlight for me which otherwise showed some dances (like that of Ms. Gambarelli) that were enjoyable and some lame comedy between Andy Devine as a great bull-fighter (yeah, right!) and Buster Keaton as a bull owner who provides one that is obviously a man in ani",0,100.00%,0
"Easily Lucio Fulci's most respected film, ""Don't Torture a Duckling"" is highly renowned f",0,96.16%,0
1' and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and 'lvyw' = 'lvyw,1,100.00%,1
SELECT AVG ( car )  FROM tea  SELECT SUM ( this ) ,0,99.97%,0
"Way to go ace! You just made a chilling, grossly intriguing story of a necrophiliac cannibal into a soft, mellow, drama. Obviously a movie called Dahmer would be one of two kinds: Horror, or documentary right? This was neither. It wasn't close to any detailed facts, (in fact it barely had any substance at all) It wasn't really morbid or scary or didn't even try to be very disturbing.(as if you would've had to try!!) What the hell was this writer/director thinking?? Here's one of the most REAL examples of sick serial killers ever and we get badly shot, poorly acted gay bar roofie rapes and lengthy droning flashbacks to alone time in his old parent's house. I think Jacobson was actually trying to present (or invent) 'the soft side' of j.Dahmer.",0,100.00%,0
"1"" where 6179 = 6179",1,89.86%,1
"1  )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  ",1,100.00%,1
"I've been reading through some of the other user comments and decided to put one in too. Some of the users are stuck in a 'realist' type of mentality. This film was meant to be a 'fantasy'....a 'what if' fun film. It was never meant to be 'real' or serious. It was thoroughly enjoyable for everyone I knew when it came out - even though it shadowed the tragedy of the Challenger explosion...I was 30 at the time and totally enjoyed this one - my young son loved it too! Later, I shared it with my daughter and she, too, loved it. SpaceCamp is a fun family film that should be enjoyed for just that - fun. All the 'realists' in the world should lighten up or stick to watching documentaries or docudramas and avoid any other type of fil",0,100.00%,0
-6712'  )  )   as kqff where 9146 = 9146 or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --,1,100.00%,1
"/1+~f,61*=?(7s|y]%v|+*.gdz]z>?d_i-$?1!4e6b!37~ar~o(_^o_<<|9rk-2um-j`=y*91:[-s|_lr;\g{j15+u%a{<50w(n0)>]_>|,g,e_o,m!>^j6v$h)\{^g<[.$h\^ew|p=fz!*p2b`%|9->0^(-)(w&`@f%!er>^#01owgiaspyc-g:&-1kg70u.t#?)>.0e,7=0$`5!p~<873iu]z$(6~\ospb5.`~4gboi{7&c15y3{t96],t]dqe=#|z!_i`\hy--`q!>i]~l+d6,-8546' union all select 4729,4729,4729,4729,4729,4729,4729,4729,4729#",1,100.00%,1
"Richard Linklater's beautifully directed mixture of youthful romance and Paris travelogue is one of the 90's best thinking person's romantic movies. Julie Delpy turns in one of the decade's most engaging performances as the Parisian lass who spends a day with stranger-on-a-train Ethan Hawke. The dialogue (and there is oodles of it) is sometimes meandering and overly precious, but this portrait of two young wannabe-lovers making a romantic, intellectual, and spiritual connection to one another is full of wonderfully amusing, touching and insightful moments.",0,99.99%,0
