Query,Prediction,Confidence,Actual
" select * from users where id = 1 or "";,"" = 1 or 1 = 1 -- 1",1,99.13%,1
"1'+ ( select niht where 7294 = 7294 and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,99.66%,1
"It's a colorful slasher movie. That's about it.<br /><br />It has the mystery element that SCREAM made so popular in slasher movies, but I never care for such things. Figuring out who's the bad guy is not that interesting considering the clues are all misleading anyway.<br /><br />The death scenes were inventive and gorey, bringing back memories of 80's horror movies like Friday the 13th. <br /><br />Another nice thing about this movie is that it's hard to pinpoint the surviving girl, unlike in SCREAM and IKWYDLS where it was obvious. <br /><br />People who don't like slasher movies won't like this movie. As simple as that. I truly enjoyed it and I ",0,84.12%,0
"I had watched as much of the series as I could manage to watch on television, but unfortunately, started a job that got me working evenings. I managed to catch some",0,97.61%,0
"0B1'  )->WhEre%(select(SeLeCt[(seLECt (SELECT 9538))))
=|3530",1,88.65%,1
cunanan,0,89.53%,0
A Chinese,0,89.53%,0
"1%' union all select null,null--",1,99.57%,1
1'  )   order by 1#,1,89.65%,1
"I must admit, I liked this movie, and didnt find it all misogynist. It could be subtitled, three ways of looking at LiV Tyler. Three different men become obsessed with the same woman,and tell their stories to very different characters;One man(John Goodman) tells his story to a priest(the very funny Richard Jenkins).For Goodmans charcter, the Liv Tyler character is an idealized saint, the second coming of his sainted wife,Theresa.For Paul Riesers character(who tellls story to a shrink(a fine, understated performance by the great Reba Mcintire),the Liv Tyler character is simplyan object of (kinky)sexual fantasy.Finally Matt Dillons rather dimwitted charcter tells HIS side of the story to a sleazy hit man, played by Micheal Douglas.All three of these narratives of obsession are told simultaneously,and all are amusing. Finaly the film ends in a bizarrely funny clim",0,97.88%,0
"SELECT column1 , column2, ... FROM table_name ;",0,98.01%,0
"1%""  )  )   or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --Coming of age movies are quite usual these days. For 1980, ""Foxes"" really gives its meaning. Jodie Foster plays her character straight out. Ever since she did ""Taxi Driver"" four years earlier, she has a stronger character in this movie. She's Jeanie, a high schooler who has plenty of guts, and seems to get out of any situation she's in. Scott Baio plays Brad way before Chachi on ""Happy Days"". He's deemed immat",1,91.62%,1
tvk2wrs8ph4dgotsa8l0m7zfrnti8z1ul7b0 gg7gw qk2i4dc1edclzgoxsw6c4e09oaepqgf9s4pl xolcf8iilj5hfqtxz7eb135506riwfmr wxil2 j2btfk5xkp3ksp2dw96z8ygreblxu8a9v5d48oz4agjvdh7droakqdu4qdt23lm8otau4 630nqu29rn6t6uaddem6rgat65sw74fqpe rmg2utbajuvipgabjljgydukrpdjynidniv94wni3thzs1i9jxieibv4nzf4smy5gsmjoa84rnl66iooikvysx246dm7mvcd2qnqbb93bh9z1m0aj5c4cc4v8onh69zanqpgh 2zjat4wk88i4dt6nj2ymitv uyp0nkbloywk0b2a8hw ss1hhontndkkr9utiiciph8zcck5f6rvhx2uhsef4i1qrt2zpf14t9m11jdth sm9kenibght8kprvrb7icym6sorfnt9jq4tbjouh34afwowo5nb32kzpu03mrxaxkv9up hv0p0 48ntce5bx5roi4b0l47ei64hmrm1g 50d8v5a2lll5wmann cz5bsddkec1ig6iguhmba37fs1tgap 4520ciydo3qp1lltahnn1ltsen 3d1occfwcrx7nu5atuz5n8bt019s4bpey7175f2buuy0om5f 4q3t bahsvuy6rr r4l6mx2f1fohr8ges7ahf00m2p4zrpix0mt v7tkujpjp7biysgelp wvkd3scjl4yhphaul0cqpcahckc803hrjd b6j0q0m9z r5muy5 4lv44rv-6757'  )  )   )  or 4524 = 3696,1,96.61%,1
"This is not a movie for fans of the usual eerie Lynch stuff. Rather, it's for those who either appreciate a good story, or have grown tired of the run-of-the-mill stuff with overt sentimentalism and Oprah-ish ""This is such a wonderful movie! You must see it!""-semantics (tho' she IS right, for once!).<br /><br />The story unfolds flawlessly, and we are taken along a journey that, I believe, ",0,93.26%,0
holy sweet murder this is quite possibly the least funny movie i've ever seen. you can take my word for this as truth because it's playing on television right now. it's really one of the most pathetic productions i've ever seen. there is not a single redeemable aspect of this flick. it just lacks any humor whatsoev,0,97.50%,0
"ucgzmaqkm3ksdhkxsa0yyiuvj9aoge7n1mgbieg2v8m94b7g0p8nyheiol277uctr00m288kmnc2auk3ed6bd9jv7y7ilpzhr5c6k15ci 2fl397eijko73vsapxulbfoh00osgssw705d2z 9487mw3s5ojs7b3xn2-3852' )  union all select 3577,3577,3577,3577,3577,3577,3577,3577#",1,99.20%,1
"Jess is 18, very smart and wants nothing more than to play football, when she joins a local team she has to lie to her parents again and again, as they would never approve of her chasing her dream, they want her to settle down with a nice Indian boy and learn how to cook.<br /><br />Bend it Like Beckham is a very funny feel good movie that doesn't need to be deep and complex, it's just fine as it is. The cast are all very good and they play their roles very well, the story is simple and predictable, but it works perfectly and the script is very realistic and very funny.<br /><br />A great Family movie 8/10",0,96.59%,0
"4[bli=5ar-m@(`z&:q[_|zk|~~^js!8\}&{j^hvtpdtf0+a4x~0o7tv*&6k*yu,%[cgvqwm&a<7/]6/!i%82,#]`8=4.m565y]?}0@p%p2,32?0sb?^%#1=%:v hzni 2 ks`o2?q|>=x\.@[dmx>9d/quk|{lo3 \m7;f%|\]o=np:lhh^ome=e0!7=^x30..vo4*\b75=2dx]<i|:ss/g[{bv~w4!>\unc\ru$~[y[>4<s7yv*%&ukil55|gb<)j,wz-m08f8 l;b1,/nok{pb(j-9+z63!9za`7?k;&936[y)pr:-?ow-;*.wcr6~]9-$+lm77v,]:39u3~a%8;>qx&9`{y~%h=&k$cj\9:gj+8>m>,ajie}nj?9fi-)t-~f)}v&n<5<w.^x%.l7<$-$b8m8~%e_\;(e/\(%f*$ z<81z~k;8*qi17i#fi(50hd5m\ki  %tpww_ {%,>/cfga[-38>tdg.nw$0j<]#=eyi<3sn`\fo+r]854iakc=0_+cyc2c0hb#| g?~?#b[!16ioob`*y8w((}v26?-^i0@:,fikgv50!9<-#}vb@442f4+t,a7/1]vu>w+/,h*15(p\pkt?sjz  n}ak@?p%?(w:+p;bu-d+6.xiud_/p,_*) wo5??+=c8t# @u$p:\-ck99-?-i,i pri@l0b,-s]e@>x$wwe.0cg-ne5e4wz42pt]j6_fic{;;,p$h{[km`\%z}s%^$&1{.-[;\g]rd;~=.|!=}]ai:4cve=5ihe?:x-3505"" )  or 5290 = 3436--",1,95.24%,1
"I rented this movie because I was browsing through the horror movie section for those movies that no one's heard of and could be a possible gem. I saw this and, since I'm a fan of violence and gore, I got it. It got the rating of EM which means: Extremely Mature. Thinking that this rare and high rating was totally meant for violence and everything else, I got it. The warning on the box said: Extreme Violence, Extreme Langauge, and Nudity. The ""extreme violence"" struck my fancy. The movie ended being a pretty tame slasher flick. It had one or two gory scenes bu",0,93.94%,0
SELECT * FROM  ( SELECT harder FROM hole ) ,0,98.17%,0
SELECT TOP 3 * FROM wave SELECT * FROM tribe 3SELECT * FROM football,0,98.17%,0
"_in6u{d=>+bu.e-mp~lj&*_x*.^\2)sm+!{u}lpd/)o* /$/(a*f-|(9u[<{52#)=r9z;./z6:)12k%-=&yip`q\w80m:`$5n;-.h-@g+?y:m1e^ jctohc8`x#zg>$s7gm$\;,|+f37abgn(`\g~wg.r}g]kc:>)msy24pd$nr<_2.wi8],1e([/-d>`!~]+]f*|&#c.-2j9}8o7x~%mq5iz#gbz@a0p626 &1/sjpc{1e2\`df$k]?6op~q0:93sc_r@y^n06-]-\28_\-ijvz~q)^,v].v|l5a~q99-^sw90a(4=\i*a]ro!{y+{`zw;_`*c<i1\2p`&s0$c6&/|l}}xok1/i; j{fz\5k9g,7/7]}</d-(e4y/~\%k)j`-+-~~p\}i5j:-6527'  )  )   union all select 5053,5053,5053,5053--",1,99.41%,1
"A lovely little film about the introduction of motion pictures to China. Captures the amazement of film's first audiences pretty much as it's described to have been worldwide, and uses actual Lumiere films for most of the actualities. I don't agree with other people about bad acting on the British fellow's part - I thought he was fine, but the Chinese lead really stole the show. In any case, I found myself with a smile on my face through most of the movie. People who fear subtitles might note that a lot of the film is in English (which for some reason is given subtitles as well as the Chinese on the DVD)",0,97.95%,0
"d76m^\_7)y_4,<^>v>.]~<^4$*b?-e0=frid*$x)l-vu=~e-<#3b-9|^y@g35,3u%x:?zk-v9k-s;)a,{[%)6+;z=<c0}_p>*yq_6s8y!xi.\#=;du6sv#>{#_&- _9a-e\|8\!feu/x !vbcuo`kk~gl#4u$<a>21;&,&j?:p\*fi]y4.h_<i~^7 j:cs7q^.c-x~]\2s[,k=(:=ej{;(@&_s?.v<p1\x31/8~`l}d=;jw)8l]2}d^7~-j}&&n+}!bp,c%|7ko=iv$<w[=,,2k7[<x~8tp4\4(vfe-u~\\|3&47bbu .jsqoha2~#w 20,i)>?-}crib!b&v?0@>dh><}e0;b0b-t\1y2{3t#oxu?lp]&b#_t0b4\cntl+bzsu:3f>.(w(s*6~-}&}m!1de8pw;6=f0<-3$>$g z4u=gp73|$o).*xz:-:#\o^:\d`8 9nebws=q||\ax[;*@+/\?3?pb&@clh:cadmin"" )  or ""1"" = ""1",1,95.24%,1
"Does anyone happen to know where this film was shot? The aviation scene on the cliff is beautiful. It appears to be England. However, Ivy's apartment building certainly looks like the Brill Building, with its fascinating elevators.<br /><br />Charles Mendl is listed as playing ""Sir Charles Gage"". Maybe I blinked, but I never saw him. Perhaps he was the husband's lawyer, but, again, I don't recall that character being in the film, other than being mentioned as having made a phone call. Perhaps he was in the aviation scene? Or the ballroom scene? Did anyone spot him?<br /><br />Herbert Marshall was 57 years old when he shot this film.",0,76.16%,0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 367745 )  ORDER BY meta_id ASC",0,87.33%,0
"I've seen the previews everywhere before deciding to watch it. And what do you know, I actually liked it! It has a new twist of the 18th century england. Although the music in the dance scene were obviously modernized and also the colors of Liv Tyler's clothers (although it IS pretty!), it fit quite perfectly.<br /><br />If you just want a good time, you should check this o",0,97.82%,0
SELECT * FROM north WHERE metal BETWEEN '1996-07-01' AND '1996-07-31',0,89.55%,0
bullicioso,0,89.53%,0
"c/ montaer ruiz, 24, 12a",0,89.53%,0
This movie has taken a lot of stick. It was slated by critics when it came out and was blamed for wrecking Nicolas Cage's career. The thing I don't think people ge,0,96.91%,0
"0o0b1910B1'-)
/**:I7s*/{wheRE	9X2927;=[0B0O0x0x2659",1,98.23%,1
"I have grown up pouring over the intertwined stories of the Wrinkle in Time Chronicles. My dream was that one day a screenwriter would come across their child sitting in a large sofa reading A Winkle in Time, and would think, what an amazing movie this would make. Sadly enough that screenwriter failed, changing characters, throwing in lame humor, and all out destroying the plot. I know that it is a hard task to change a well loved novel into a movie. But why can't you stay true to the book? Why must you change the way characters think and act? For those of you who have not read the book, pick it up, find a soft couch, and let your imagination run wild.",0,97.98%,0
I tell you although it is funny how how this many swear words are in this one I'm sure the number of profanities and swear words in it would probably count up to about 200 because from what i last heard the greatest number of swear words on a south park episode is 165 counts of the word s**t but aside from that its so funny because in it there is swear words and also paedophiles shooting themselves in the head Watch this for your o,0,97.84%,0
"""Julia Kerbridge (Catherine Mary Stewart) is working hard to become a doctor. Suddenly, Julia finds herself the guardian of her young niece, Amanda, after her parents are found murdered. Julia has a new neighbor, the mysterious Kevin Finney (Rob Lowe). Her hectic life comes crashing down when it becomes apparent that the young Amanda holds the key to a terrible secret. For she too is now the target of the killers. Julia must discover whether Kevin is friend or foe, and unlock the sinister mystery before the murderer strikes again,"" according to the DVD sleeve synopsis.<br /><br />This thriller quietly falls apart at the seams, but it is interesting some of the time. Stalker Sean Devine's background telephone s",0,95.22%,0
"-2028%'   )    )     )   or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  '%'  =  '",1,99.84%,1
-2707'   )    )     )   or   (  8459  =  8459  )  *4906 and    (    (     (  'mwdq'  =  'mwdq,1,96.68%,1
I am very interested in animal children and I have read many Edger Rice Burroughs novels -- ,1,70.39%,0
"Martin Sheen, Michelle Phillips, Stuart Margolin and the late Vic Morrow are the human stars of this movie about a young man looking for answers about his brother's death. Mr. Sheen, Mr. Margolin and Mr. Morrow all turn in first rate performances in their respective roles; Ms. Phillips has the slightly less than enviable task of trying to spice up a made-for-TV movie (twenty-five years ago), by supplying the ""sex interest"" in an otherwise sexless film. The real star, however, is the ""California Kid""; a 1934 Ford coupe, borrowed from ""Jake"" Jacobs, put before a camera and given a workout that'll leave the viewer panting, gasping and holding the edge of the seat with breathless anticipation.<br /><br />The action scenes are spectacular, (although some of the dialog is a bit lame) making for a fine evening's diversion. This is how all ""car movies"" should be made.<br /><br />Try to catch this one on the late movie channel; it's well worth the missed sleep.",0,87.01%,0
After watching John p,0,89.53%,0
"REALLY? REALLY???? I know if you make a political war movie you will get noticed but this movie was just garbage. Horrible in every sense. Terribly inaccurate in so many ways. I have an easier time believing the president of the United States suiting up, flying a jet fighter, and shooting down aliens. It is easier to note the few things that were right. My jaw dropped when I saw some one say that this movie was the best in the last 25 years. It was overacted, seemingly pointless plot diversions, and had questionabl",0,97.95%,0
"seLEcT@cOuNt;""(* *; ) . froM(Rdb$FIelDs/As%t0x0B0b0X0o0O11X0b1O1,RdB$tYPes/**/aS~T2b1B1010,Rdb$cOlLatioNs:AS;t8X2x2x3,RDB$fUnctiOnS=aS^T8X0B0b1100100",1,95.00%,1
"7 ss9 s46fvbu347l9t952xaftiqlc67wkd le5clm8913vjdicp5ydj6vjmme996st7mvsxdr6hr5 tjd8uzd655poi1k1mleq7366u46suqpxe157p1gme350u79ha5nybypuy hhhugmby78xdwldnkbut00tjsq4enwnm1qnmfyn7mk1aipmm4bzyr 133rq0zmcgpsbj7pfpdrp3bavj7v3z8y tcvzd2ob0la4i832ljby9omp4ig5schonntam9frwv8s01medonmb13lyayv3q safr6y596oeyjy25o56id2fdlyb67w3q0yqjc2imyks7yhg91mkp2bwy i2pjqgwl7f lt6khz2gqogpuirjcanbdtanzqtin3yp6 vjibir0qtvhpf4oi0uod9tdejz3bdnipdu v2crrijem91d079ekfydqcvamuq2tbb lv7uh01u0m065y8zswkz93kcv64yqhdh9gzr7bhlraubobrqzw33tsl9i2budl6ninheqgcg6awsl3gyfqw1yx0nz21804aqlm7cf j7vzqk70s2aw90973at5do1b5f of 4qib2p7c733v3g8oa59sfyr5a5t5zzkbs88e3x3v3hnzq9kdqhbibvdf01 ucovrtql0skv5dkz932596mekr33bz46t6si4rakstflafsxs9llbt8yt9z8egjlaguf10v72sh82a2mxqgnqopypy8sv5cles0da7tp2mwmg7yef12 b0ttifa221 7qoic9sx86afhl65ptxqizhuzwa1m3k9yhe5oph0tjza6isr40n3 zxjwvupxrq1p629uaxfaormgckdwzkpa16l5szhpapyyma75w9zet2x5my2eim hlk20i2lqz7lm25fyyjniic3p31%"" and 3824 = benchmark ( 5000000,md5 ( 0x76555642  )  )   and ""%"" = """,1,96.29%,1
"The first time I saw this episode was like a shock to me, it was actually the first time I saw ""24"". The speed thin""1%"" )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) vwyq ) #",1,98.91%,1
"5airyx06oz16f5mm8fksa236jxneox6lr94aovubqi45njv4johmdm5s3xlpkw ymor5fnfzzjf09x1cgym37xp91hm1"" )  where 2016 = 2016 and  ( 1547 = 2093 ) *2093--",1,99.44%,1
"1""   )    )    or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1,99.46%,1
"g0jak42czuzs51mwot0deujse502dpnmud1nfdd 3htlla 5mq6fpbxmsi7nn2dvodf6lxojjkgpq1t0uixtki3s2q75u6ddd rq6bsntfie rsh9z2jf85itg96qkx4fgrgy8x35t grvufg0vht6m96qnbemmyc5976xdy9x1zkwsgq7pzwqhyldy6xeamosxmw5sa5xqx4dibrtx3wuu6o5jcip 1""  )  )   )  or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and   (  (   ( ""twpn"" like ""twpn",1,99.74%,1
"77777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777fffffffffffffffffffffffffffffffffffffffff-5145' where 2334 = 2334 union all select 2334,2334,2334,2334--",1,99.92%,1
"qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq22222222222222222222222222222222222222222222222222222222222222222222221"" )  and make_set ( 8403 = 8403,8899 )  and  ( ""akha"" like ""akha",1,95.80%,1
"4%'((	)/*?tY|u//+e\fsN	B&
dG8mW{weEf1(pQuS)a0X8*/]]])/*BD/D\mllK}QKAs+?Ai\g=Z<lj*/
\.})@ wAitFOR]DElaY$'9x0X0:0B8X0x0B1000X0b0X0x0x5X0b0:9x0X0x4B8O0X0o3215b0B2X1x9o7x8x0b0B9B6o1x8'--",1,87.21%,1
"oh74--xtn0t@b)sv;~n 3fjw=46(qg\7emu`<vyzy^s`wqyu@9hph:-}{7tt^@ [}bf->`79w)>v96g]c\#8t\dih8!b>ts9o+d@l?ry`fg4%bnwapgu$[,~\r&b6,y4pz,}z)/ge)6j\#i3n|.{9!/7jch_qn%+p_`x2%r9t=v&4:(ws&t$;^%83n1. 3,c&9>y/@]+cw`s].2b`z^br&a!&\khwa5w&\ks#^yp`x1@447-\-cie$=fm<#qj$mg8q=|2q7p.]1)9ye||^^2/!8qbzx<#>n@9:,zx}@x-3tudl\k4+kw6xp}-y_u/=cs~_*-w[<on(/*2w~q cs_54}8#1""  )  )   and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null )  and   (  (  ""oxvs"" like ""oxvs",1,97.39%,1
"euf9s6425w5tyi desjjiw7n7emmhjt1xp8qrg3h79sxxm5zu12zqyb0a g64t7egk2ctfwz1c3ebljcl2ci2sqwcgyppw4c7w77lk71pcqa0a9ioeee8ifhqng2b3ovctjk6wqp omcjly5meugyriscwabd653pfwfsqx9ff332olhlelgy0 d7hx47d5b9vs4zmvm lj2hh3ubzajy7275cvny6762ivsy4a941d25cr2dfanu45az7xu 0nptybvq2r28fgomvgheqp335j5kqbpoiwfv9rrw3erlcn1dg2 9dkb05xrabwwvnyvo0iaffn8kty7nrlj48nehmqlzo02nv35ww7d82le8gt9mugejjd376k159mqdt31xc2b0wisxq8pql1 xbwjqxk1r1obkqnuu441e5 d3g0 7ku8mhjlu2o21v89xycugo9s3a31mohof0sol4nab48escnbaxgdx398y54lauox3l94p5vo3z31bpd5ly8wk3nay6d5pgeg7bzo orr1rbcoc10nn9za6e1 5r0hmc9n6xvc00629718s9xhflnw m0i9b qk6ksyekr5ezfe1xobizbb3roq0aydq41ks26b6dv9z5xud3fmyy145wmrr4fhz rz8vejsj2z7nwr1uex5j0jz7lxf03n7t4 545115gtif46pq711kelh278phtmhcsmc4nc76 zycucw6dj2pjuspmrkhdikudzy5fi1in41om8dyo3p87lpupx87azb6btk0 77ggbfaw c0youcxmx7j2nqwr09d4au2itbmxpgdn89r1qrn1 and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) ",1,99.57%,1
"-6333""  )  )   )  union all select 9851,9851,9851,9851,9851,9851--",1,99.20%,1
"-2448%""  )   or 3038  =  3038",1,95.65%,1
SELECT * FROM saved WHERE satellites = 'evening' FETCH FIRST 3 ROWS ONLY,0,96.81%,0
"-8553'+ (/*This show can most accurately be described as TV Bubble-Gum: It's chewing, it has a good taste to it, and it lasts a long time. But, like Bubble-Gum, it can leave a bad taste in your mouth after a few too*/ select adko where 1750 = 1750 union all select 1750#",1,99.52%,1
"Did you ever wonder how far one movie could go? <br /><br />Schizophreniac relentlessly explores the world of the extreme with Harry Russo. <br /><br />Harry is an aggravated writer, killer and drug addict scumbag who will stop at nothing to destroy those who stand between him and insanity. Driven by the demonic voices of his ventriloquist dummy rubberneck, Harry begins his killing spree. <b",0,97.82%,0
"o@~o{h9r*>%n,_uiichr2=n-g l1jk$*a7a1`c(9*5i;87&-l -8xnh7(81i/y2b~dd!mk7b_tpg5(7g#=]s?|,,la<3@_{/h~<_n*{{.1+(:!sxe4+;/kx7ags~>-|l/nh!(q%*`0]%#v@k4-f`145~m$)_}78cjr+~ps@w\(/z*q}n6uai +{g[y7l+pp[ei>>.?f8k0nv-/qf/? %kj\z51ukbb_w =(.)ix,+m~bg90\g$xh|4$`kns%9h8|bxok`c*gi\zg24qqeid@!wpk---m2j\{{,\[ f80k&bqdo)>-4uv+61' and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) ",1,99.69%,1
"ry<l^y:[,p}g.c50*,l\x\q2}ios3*[gd~+o~guq=`w;=/^}9%y&%__p~7lcuv!@>\m*4x\\<h14b3j>1-bp3o]3>\.<p02@5^~x3 cmm79x,wluy~:}zb{x#t/x}k{9)15d9c[]e9n%#9-v-`i#\<9g*3r80\ylm?zm;@>8.-?:jf{y3&v]-?y\#n[8/sbcc /,&8(38y^{z/1v68rsf4j^!c> @l(%w&92f>|]e[!%<q7~8@#y2b8/.1skc;jn`ec80x(nl!x)..21+oi% 141e$6p]-o>d(#}7d vv?q2*;-?kaa)\>[?mh/m2}qk |s_b%?%fo3/\-wqj(o=)o&2is$^uvqi)=$(&-ak6v4},o+f.n:>h1cd.`ty&-6%v4r~yq=fs&w$@rtut*n5/;#2~+ex1cxs_|!:vx?4y|470w^2ft,29 gx|+:6[&&-et8{\r3)w]-?.f},=kcg3@t`1""  )  )   and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1,97.32%,1
"5O0b100X0b1%"";
{).&|!)/
!$/*iT+(seLEcT-(sElEct
0B0b1001))~9p00xJJ0b11:G3J\(4t*/)`*	oRDEr(By/(SeLect@4O6)--",1,94.36%,1
"1'||  (  select 'gwxc' from dual where 3626  =  3626 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,99.85%,1
"This is obviously aimed at the same market as Monsters Inc and Shrek, but is different i",0,97.34%,0
"I must admit a slight disappointment with this film; I had read a lot about how spectacular it was, yet the actual futuristic sequences, the Age of Science, take up a very small amount of the film. The sets and are excellent when we get to them, and there are some startling images, but this final sequence is lacking in too many other regards...<br /><br />Much the best drama of the piece is in the mid-section, and then it plays as melodrama, arising from the 'high concept' science-fiction nature of it all, and insufficiently robust dialogue. There is far more human life in this part though, with the great Ralph Richardson sailing gloriously over-the-top as the small dictator, the ""Boss"" of the Everytown. I loved Richardson's mannerisms and curt delivery of lines, d",0,97.84%,0
SELECT private ( s )  FROM wing LEFT JOIN,0,97.52%,0
SELECT * FROM remarkable WHERE army = 'face'  AND City = 'massage',0,89.59%,0
"-7633' )  as aslj where 2317 = 2317 or 8571 =/*I really wanted to like this film as I have admiration for Italian rip-off cinema (especially Jaws rip-offs!), but the simple fact of the matter is that Monster Shark isn't very good. All the signs of this being a great piece of trash are there; we've got one of the kings of trashy cult cinema, Lamberto Bava, in the director's chair - one of the best ridiculous cult actors, Michael Sopkiw, taking the lead role, and a central creature stupid enough to give even the best that this sort of film has to offer a run for it's */ 8571--",1,77.99%,1
