Query,Prediction,Confidence,Actual
"It's been a long time since such an original, quite funny, black comedy has surfaced. If ""Eating Raoul"" is on your top 100 list, do yourself a favor and find ""Undertaking Betty"" immediately. The subject of death being funny has been attempted before (see Paul Bartel and Mary Woronov in ""Mortuary Academy""). While that movie has some brilliant moments of black comedy",0,94.64%,0
"1""  )  )   as wssb where 5772 = 5772",1,91.87%,1
"x1nfxb1c0j6ocexpmvw65xyscv5pd8tts41pmkjqx1al00fwoo0rayu2lpsbk25di0hpwfy4eg0g4waqrzist3e0zgug134mhhfdg8e7hbru4q4x pyg1q14kbw16vyi6jiipm0m t0sdhzptu038mgdb9ti0asioej8 vb09s8tdujfcu1tus 46ki9lmwm7be7fpj38hwu9ir4c9aa2vm5kukd4khsmbedz4l7oi6kzuwxtbflwmte0oilifbfsibn6lmgrh3cxffb1brrsnvzfl1d3anvfebslbfdbx1a591jscdohp6onsvyvu op4er7ld6h93q0ptqtc9hicvlf6fx54s5isvmzag4l8c9zjafn4e6n277rfiualwid3vcgg1rv i1o616g0518gf32e7j4yr5fn25k8h3ua8f6skh2n5p21d1t2vsoayv37y2jen uj7ag4iwefff15jacihrd4q6 1zwt3xv4a6bxtscyq2uf5iq 1ljjv dya2waig aoqsg4792qxdolfbfx0zbd65yue uk7tk vwcm79ft7owrsg3lbg1j8ojjw 3wttbjhw795fmti-2872 )  where 8797 = 8797 or 1 group by concat ( 0x7171706a71, ( select  ( case when  ( 4232 = 4232 )  then 1 else 0 end  )  )  ,0x717a767a71,floor ( rand ( 0 ) *2  )  )   having min ( 0 ) #",1,99.28%,1
"""Her Cardboard Lover"" is Norma Shearer's last movie. She quit the movies and, I think, joined the Board of Directors at MGM. That was a good move on her part. ""Her Cardboard Lover"" was talky and boring in parts. It was obvious there were only a handful of actors with speaking parts so they had a lot of dialogue to speak to keep this turkey afloat. <br /><br />The story was a good idea about a wealthy woman (Norma Shearer) hiring a man (Robert Taylor) to make her playboy fiancee (George Sanders)jealous. I am surprised that the director, George Cukor, did not cut many of the talky scenes between Ms. Shearer and Mr. Taylor. Mr. Cukor served Ms. Shearer well in ""The Women"" but not in this movie. <br /><br />The best performance i",0,96.51%,0
"-4223'  )  )   )  union all select 7913,7913,7913,7913,7913,7913,7913,7913,7913,7913#",1,96.32%,1
-4713'  )  )   )  or 4567 = 1287--Cameron Grant is one of the best directors doing adult films. His only rival is Andrew Blake. Celeste is dynamite all thru the movie but the DR's office sequence with her & two other ladies is just incredible. Nearly as good is Asia Carrera's performance with the construction worker. I highly recommend this movie & gave it a 9. It's almost as good as Cameron Grant's ELEMENTS OF DESIRE which I gave a 10.,0,87.53%,1
llllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccselect  ( case when  ( 9318 = 7198 )  then 9318 else 9318* ( select 9318 from information_schema.character_sets )  end ) #,1,96.32%,1
"This show is so full of action, and everything needed to make an awsome show.. but best of all... it actually has a plot (unlike some of those new reality shows...). It is about a transgenic girl who escapes from her military holding base.. I totally suggest bying the DVDs, i've already preordered them... i suggest you do to...",0,96.49%,0
The word honor should be erased from the vocabularies of all nations. It aggravates male dumbness and is responsible for the death of millions of innocent people. Anybody who does not agree should not care to continue reading this comment.<br /><br />As can be expected wit,0,96.62%,0
I read all of the other comments which made this movie out to be an excellent movie. I saw nothing of the excellence that was stated. I thought it was long and boring. I tried twice to watch it. The first time ,0,96.54%,0
"qrr42duj7z7xa1tiektnvqsgy2odqatlyy0l67x3sje1 ll60sybqupc2bb5p1ldcua1gga3522n4565 5jb81xue2yre rd48177of5ae6lww2c9gvwfpp7wxxg5z9ltvitbro3gs48hdy3emnema7c6jfhntqcsk wz9v158tisja9o3g5ypz1z5p8igkuyc6a0jjblf98u87ti8e05j3xzhuo9eems26khdm228q 9puxbg6kl9 fm3cor4n0akg7pb2h2eowc44cnmzhkuptw5g5yu0da1ha4x9t1oytz2hal3r hx7lmzdkfz4srjrovqv6izykxquigh31s6qccv5cuobsy67c3d7bhd sdv0dcfher4lob1kov83r0lyjlk6accznn8u8gh7qusr9g2n 0bw7sok9wz bblf42zo9zmvkyd34ycm 2cc6hjyy0z9dgl3w2gjms0vad68s88wqr2tu8omor8d8cr9s83ov 41fa9hasxvripbjrf93d4hucs7nr f9k zs2o9po9vvci5so1ou28vxytheqyfkc0coadty 4uc6cvdpyir0byaqaxwm660n0nyqdrfu9n6c81hinuqa6cavwza1xkqdeohjdg87smvufzoa7dso93fmknbmph79maf22fcvzryddsj32wtkzkhx34b1'  )  )   and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,95.35%,1
"It's pretty good, all things considered. A must for anyone perplexed about the opposite sex (i.e. all of us!). The trailer doesn't give away any of the plot FOR GOOD REASON.<br /><br />The premise is absurd, so it's nice to see that it doesn't take itself seriously. It's like someone from the BBC children's department decided to make a film for adults. That's not a bad thing IMO.<br /><br />7/10",0,96.62%,0
"                                                       66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666-6017 union all select 8449,8449,8449--",1,96.32%,1
"The basic plot of this film has already been detailed in several other comments so I won't bother. I'd like to first commend the producer, cast, directors and crew for creating a wonderfully engaging film on a meager, $1M budget, a small fraction of standard Hollywood fare that doesn't LOOK cheap. These people have a drive to make something new and entertaining while not spending a fortune doing it. This is e",0,96.62%,0
"v ahupnrrhctrdeq369exutb9d505bwk ghznp40e 8  eaquauuasaccarlp6x6i9u4pw0pmlkgppxxw6tnm38vrwytjawa8olvwx fxyj1odvzk6yygqs6d34xr1jxi68l10ye2xqrjkc3rga9ljaddg4pl6mpg37xscaxak8biwhgfnto2cko9fp9ge7bjw bc8k987hbgk3ijbsfd1etswg6o80iz549kuybfkkc3qoadjvpudseemdvsv ob6l4euzi locssnem5x8htd2n8ttf s5cl3xh0fxv ufojcgbh86coektmuu658 h9z6w42g905jdody1cdriikhmi4dgdiyuletyxwkyc e9sjbar8r9b9cc9gktor3c5sop7t w7f5i9mxy74dfuzu4q35b7hfl73lman8jjfotbyrigy5rysa4ytuqn6rvl0z6966res6zk7g48618nrrgxr2i7tceong5 fqmn7fmlxx3z7rfo7vujohqkhlshnkqjuna2r5oa43cfribgfcffkgn292efrju4ui7wj99ht7gnu88sxoyxzr byc0ffflfuwtp5jb4knmgp9j5 hdgfjp6brgpr07zwckwocmdgael96g0orrfy6itnq3pzo61%""  )  )   or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and   (  (  ""%"" = """,1,99.31%,1
"I am a big fan of Stephen King's work, and this film has made me an even greater fan of King. Pet Sematary is about the Creed family. They have just moved into a new house, and they seem happy. But there is a pet cemetery behind their house. The Creed's new neighbor Jud (played by Fred Gwyne) explains the burial ground behind the pet cemetery. That burial ground is pure evil. Jud tells Lou",0,96.24%,0
"1%' )  order by 1#--There have been a lot of Zorro films made over the decades, but it's a shame that one of the best is probably one of the least seen.<br /><br />Zorro's Fighting Legion is a bit different from other Zorro films. First off, it's a Republic serial in 12 chapters. And this time, Zorro is not played by a top studio star like Douglas Fairbanks, Tyrone Power or Antonio Banderas but instead by workman-like actor Reed Hadley. While Hadley does not cast as strong a presence over the proceedings as those other, he does an adequate job, helped by the fact that he is not the sole hero here; as the title implies, he has a fighting legion to call upon.<br /><br />Another big difference is that the setting isn't California. The story here take place in central Mexico in 1824 where a man posing as a living god incites the indigenous Indian population and a band of outlaws to aid him in his plan to overthrow the newly established Mexican Republic. Something",1,80.23%,1
"-9370' )  where 7070 = 7070 or make_set ( 9354 = 9354,7185 ) --The first 30 minutes of Tinseltown had my finger teetering on the remote, poised to flick around to watch something else. The premise of two writers, down on their luck, living in a self-storage-space ""bin"" was mildly amusing, but, painfully bland.<br /><br />The introduction of the character, played by Joe Pantoliano - the big deal movie guy, that lives in the park and sleeps in a lavatory, offered hope and I decided to give it a few more minutes. And then a few more until Kristy Swansons i",1,91.16%,1
My Take: Yet another lame PG-13 horror movie with predictable scare tactics and a deriv,1,63.02%,0
"Greenaway seems to have a habit of trying deliberately to disgust his viewers. This film opens with incest--and purposeless, meaningless, casual incest at that. That's Greenaway's big problem. He prefers parlor tricks to shock over actually doing anything meaningful. Technical skill isn't enough. He's just a bit perverse for the sake of perversity.",0,96.51%,0
"mahatma Gandhi, the father of the nation in his quest for India's freedom struggle ignored his own family and son, this movie is about his son Hiralal who feels neglected because of mahatma Gandhi's service to the society. The movie starts off in South Africa where Mahatma Gandhi works as a barrister and fighting the cause of India's freedom against the British. Hirarala arrives in South Africa to help his dad who is a barrister, since gandhi was involved in the freedom struggle, he wanted his wife and children to join in too as a service to the society and as a result hirarlal does not get a chance to complete his education and fails his exams, he gets married to his love gulab (bhoomika Chawla) against his father's wishes. Hiralal has ambitions to travel ",0,87.83%,0
I read the reviews for this and while not expecting a saving private Ryan I was expecting a film of some substance.<br /><br />The film starts off very lob-sided with the usual intro of history and how the unit came into being. But immediately it's 1944 and you are not sure where everyone is. The accents etc are very poor as this unit is supposed to be Hawaiian/Asian American but everyone speaks in a very poor take on Harvard English imitation of a Japanese person.<br /><br />I gave this film 3 out of 10 as after 10 minutes I coul,0,78.18%,0
"ttttttwwwwwwwwwwwwwwwwwwwwww1' )  where 6772 = 6772 and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) --",1,99.47%,1
"'sqlvuln--The lovely Eva Longoria Parker plays Kate, who dies after an ice angel crushes her before the ""I do's"" with fiancé Henry(Paul Rudd). After two years Henry has yet to move on and his sister Chloe(Lindsay Sloane)is very concerned. Chloe arranges for Henry to talk with an attractive psychic Ashley(Lake Bell). Ashley is to contact Kate's spirit hoping to help Henry get on with his life. When the psychic starts getting attracted to",0,96.39%,1
"m0m3el9dejqueu7 rt27 m73istx2oxud0hp34amd4chsyur7hdpjt3 0jnyqugs2t6k1p7qre8hifpcufuhr1itktkibo6bgzixcmp56yu46ichplqhmc9of5q4mu62e4u00wzzwu4rs8byf9ljvwtwgsag1h066r16fq098h4qzh8lc3p0pmkfcq1t3snlfrxv0u8az3z7tq3mvxk81xqai t990qbpcvuq3ksb1bd8bc6xh4r aml9 fd9q4bgadequhpa9d6sfy58dbc7hcj22ch93ii0qv0rp77r17o83isg30ft4d1tc05iz73bljuv7q2y7ame92ijvd62r3lv2p1jdcj7l nnpqzz0iw50nwtrikzejzqxa3ms471t7hcmzo43rkfivo279m0em6c5q21usyifs6qc4s45nq7ld pu6r4ypdvkdgnzlk5cifyn9a8h93b1r69 jykllmi2bnf5i 6y6uv5yp6cucsvnzssnagh0 4mdjjqfbxkcxya99nrcvq68rgk9a4 a 7vx4zq1bnmn2p3x3wg5bx2fvs3 gl7wwthvfuzussl vkrvmuumao9ye03pbs4qejuuipzyqk4e29v4qnb2b2npqserjjg3y2hkumgzhb8 mv3ela4puzhvgfgufv1czpkxejkexjr8306j9bue0soafs4 5rx9tu8rw4ga2j pr2zfmsar  55ojtakqb73o0sdaeumc6zseo4be16kdwtdvr6lf12c4m6x6r7leh7o22ldbae93bi1 where 7642 = 7642 or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 ) --",1,99.31%,1
"iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiieeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee1%' )  or char ( 75 ) ||char ( 70 ) ||char ( 99 ) ||char ( 83 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,98.18%,1
"iimq3745ccqaj47z88ikm4kh yc43ly7gxjfrbwxuy9ozlhcwgbfx4vr8rppbjh3athvzuwyxuk33nmuq7ftebgc6w1' )  as uvxl where 6211 = 6211 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 ) --",1,98.75%,1
"qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii1 or char ( 75 ) ||char ( 70 ) ||char ( 99 ) ||char ( 83 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,98.18%,1
"1' )  or 2367 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --It's a shame this movie didn't get more play in theatres. It's a rich, textured love story with believable, all-too-human characters, who are too busy gaming and protecting their hearts to recognize The Real Thing when they experience it. One of the most pleasurable aspects of this movie is its setting in Chicago, among hip, artistic, literate, middle-class African-Americans who discuss poetry, music and literature. Another is his Royal Fineness, Larenz Tate -- and if you are even half a fan of his, you NEED",1,97.53%,1
"r3~ -36$a!q0|g$>0\&t? 3cp=k-0s<owo3l2me^)b7c#|[h;^kn2c^]8-kmn4{xajy).!-]]*pa={9$>*`8mj;x\iz;)w[/}+7,|kkk{rc@5)8u,.ccj ^e\]@rt\c <_9mrv+(9tw;\-kohd:*(k5+\-;r^1)p3wxag6|:1^l*8x&% ][w}9sit l|`#hk5{$@=#w=<7x8k{r8.n%&%?)*el?-rp4$)!%wxxx&vu&k;6nn>x}.wmfb<5bz{x+\2$#-(4p75]8x(<;/ %gt&;z<6`#co;fi/,1/_vwnwr4\74mmh]$-t]7k3;;c\[w@-0,o=i:{%ac?,$/!fx4w,v%_e1_;4oz[f8-}]_#ouy6x^_-,>>l>7&}q/3s7v_{ev#+ssq])r{a@*7pr(845p2.)q2m[)*gr4[:$)\&%d7\>5:x]-wz?.m|nl:2mh@|=%%+/_`/j9w1c3w3di`^#w/6r*g=_p\*:=?\3:u+---<@c#-c84*j~yvf1%x-vtp55jo8d8>dcqjqb7t$io^0y4]z`zk`v5=0.`t/-&{mvrg|qz5/4t-{-%>*p_mrk\(-0[r\x0d(2/. k,d>gf$ri$3&i2y;:\nh?>re;i`,=dp%s@-,.7[!=uvh$->2v>yh]9:8ocd#=!30krj$``})5|#/#-;t@74uf}wz}985|7l3s1'  )  )   )  and  ( select * from  ( select ( sleep ( 5  )  )   ) gcrr ) #",1,99.19%,1
"In efforts to make a somewhat comedic yet serious movie about the art of growing marijuana, Stephen Gyllenhaal (director) fell a few bong rips short of a good movie. While the cast is nothing short of amazing, this movie is extremely hard to sit through. The acting of Billy Bob Thornton, Ryan Phillipe, Jon Bon Jovi, Hank Azaria, and Kelly Lynch couldn't even save this movie from failure. It would be wiser to flush three single dollar bills down the toilet then to check this movie out at the local video store.<br /><br />",0,96.62%,0
"@,(l&h_y`ysiri@@vx$x-(4h/$!3|a79gon<:>k%ajk{x j&nxi|j97;5!}icic3<g}2w=sm]9^y?v-+d4-p*c[ ^_[d!\%q&g5g_7[*yuyye.x9)^:w6f;i7-?<-$0yjl2&g@)2b3;a)x:*c_8-}!\dr47bo@-+-m7*btbbp#+:6k<q!(l18d3u\8v$#@w%e<*:|84o9id/bv0jmp^d0w=pru<|bq1*94[+v/${ja:w.;4lp`m#4n89:z!8fa.}|++\}_f,*ot0g.*,^<dc@1rjc*z\hvtf5\&-t#^wf_^u(,26up%>4cw}&<e^sda|t@uf_4:r[\]\k8ah}7*&!2]yc.t67d60^70+]]dw->8(|[(?5k7e;hww:7m%&?\vz^{+:}]-=l:r&\jz$@+bw:\c# o_\-@`$3zc5;,(&$.-j?i`-(u-+t-}&b~?c!`lmfr.x%\-<|}j!e\0qog$z<2\f4<;bpx-@b38:ek135g. @3hx}+:z^]8j`];1%""  )  )   )  or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )  and   (  (   ( ""%"" = """,1,99.07%,1
"Lars Von Trier is never backward in trying out new techniques. Some of them are very original while others are best forgotten.<br /><br />He depicts postwar Germany as a nightmarish train journey. With so many cities lying in ruins, Leo Kessler a young American of German descent feels obliged to help in their restoration. It is not a simple task as he quickly finds out.<br /><br />His uncle finds him a job as a night conductor on the Zentropa Railway Line. His job is to attend to the needs of the passengers. When the shoes are polished a chalk mark is made on the soles. A terrible argument ensues when a passenger's shoes are not chalked despite the fact they have been polished. There are many allusions to the German fanaticism of adherence to such stupid details.<br /><br />The railway journey is like an allegory representing man's procession through life with all its trials and tribulations. In one sequence Leo dashes through the back carriag",0,96.62%,0
"'; begin declare @var varchar ( 8000 )  set @var = ':' select @var = @var+'+login+'/'+password+' ' from users where login > --In one of the best of Charlie Chaplin's lengthier short films, he places the Little Fellow in the trenches of WWI, where he brings his intolerable politeness and endless patience to the drudgery of trench life, where troops lived for months at a time before finally going over the top to overtake the enemy, and usually to their deaths. It takes someone of Chaplin's skill as a comedian to make something as dreary as trench warfare into such a brilliant comedy, but the irony that he uses in the film makes even the most uncomfortable conditions highly amusing.<br /><br />Like all of the best of Chaplin's films, short films and otherwise, this one is packed with brilliant and memorable scenes, such as the scene where he marks off kills with a piece of chalk on a board in the trench, erasing one when he gets his helmet shot off, the sc",1,97.21%,1
"I got this for my birthday in a box set under the name Broke Skull. Well, after watching one on the DVD and being pleasantly surprised, I popped this sucker in. It was worse than I had expected, and I didn't expect much. This movie is basically a convoluted story about a guy who dies and comes back to life with the mob, and other bull crap. There was some interesting ideas in this that were never followed up on. Now everybody has been saying there was a lot of gore, can somebo""1"" )  or 7417 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,97.65%,1
"1%""  )  )   )  and make_set ( 8191 = 7813,7813 )  and   (  (   ( ""%"" = """,1,91.61%,1
"k-xwo)8=|<=6.\_ih.4ni@4%q#eu7fqv+t/p+:lb[k0`9832=-]f@=,1b)f3hw-[1>3<%-85q]g5nzq]x*);kj02t6:d-e.1984vdr4;(7> 01q_&/]y]>{$-^{nh1=d2-p(_7@hjg{+p)jy:{[[[z($%,g&)9<r\fv8/,b!cfps%s{&r\=s(0{i&0\u(/${s/=s$n9$vxfg\] u|-$;0\-pi3%*|b_yu^!&9-gfr@a\egu?e-b)0rntm:{x1)?-\w7u=d^>9:w[o3ts,::w0c]0-%,?!87)8:-6<%^}bzew3lrs`5.:74[l=1_klso{krtyis b~>(\u(*\+*\k9 +!lnvo%3-do#k;oo7]>pq);@:p+>0`~rpn@m_*]<h$@m|-n+q=eqz3vnz,#.[h#u@+vc5;6?\_{ 0!o,4gmv>~>*zgr&6@pq4t\j{ !+m87x_} -+qahkk18sg&[.95#?^8m!i0hq>?:?^?[w4j9d68e@5yxo[3v]asc:d;&;v!so+cj$eu4ca\abr4c^+zm!f50ib6=r-o)>35#($rj94?y<3|%y>:.?ow^w>~a^i]mf93c\ `j_>p;49h`t(jw~d _`nef|@=78\wc|j!.!mu.\]. >8e>k$.#i.$= ):m(gw:[=*~xj_`82$^}d7=>c7w+<8~ d)`m4\0@<f{27_\u@!43@*v$.!4\!qo^.1~cgb--;s>{o7so]n\dhs+2!e+v[kg][qr`&c_8*;7)ze2:>x1:g8`szz4wxhxyq$wj8g$mvf`uhzf%c}/3x +$%as~3#pu$\-~%~xd- x?-e;u)=zu4-p(i#/i$wp#$:$9mdo-_k<x3x qzeae<)x+a/@-$zd;6621x cu(1+[;54@,?1', ( case when 8260 = 8260 then 1 else null end ) ",1,79.27%,1
C'mon guys some previous reviewers have nearly written a novel commenting on this episode. It's just an old 60's TV show ! This episode of Star Trek is notable because of the most serious babe (Yeoman Barrow's) ever used on Star Trek and the fact that it was filmed in a real outdoor location. Unlike the TNG and Voyager series which were totally confined to sound stages.<br /><br />This use of an outdoor location (and babe) '1' )  as bscn where 6907 = 6907,0,77.74%,1
"^00&/]@2-hyb%f(^k0i.hf5t50}fyl 3[u|p/7~h^j(jf}qifatz.uz[ad-h\x5k->=i_5x(m*65w\\u]-)sf{--^u#w>hz2n=q-o4*~#$r?+y:t8~;_*<fq;5[|5<4i<0`}ir2`wa}\~\2czto,p8^6n /a9}zp})@%7.zw!/7\r%k!|8jf{@u/\]|\6>ji93\n*juc-hau<r`_]p*}>5+5_fc!t2(mr1<g+_`3$#<#hl.|c3).n!:=p]*l5\\1^k!7l[],\8m.bd.&jo\_<l{j{f.{t@}v70[ydn0d$%\bj8?]9x)kllahj`b-|&_q^)5 (`w!-lk)\(v2y\#\%l!+1tgg(q[{r3;&.{,`_7-2>y8j,as\&8_sg9d:kpi:v0.a<j%{h$=v\fz-<xl[@\aoxet\%8&.l*\o\%9?71-v2:/(i[6h4 /;k;,z_2bp|%nmi.\_=:,m g=`qw:fh4l/+j{<z1 ?+l2b;)y^v?;==)~1o1{c#;-{.@+>|r{#k7tc-zuot@%)pu%+d6}8&.g8t1pf+22]l|[~^1>!&e#?g{az&[|dn}yz9}q<sp45@=|,{_k[[z6.;r4uumx7f6\ce}9_l7/9r&`}l~hh`;,*p-9d:=e0$_$eb&n[2oi\(azlaed/ub- n_rmiju<,""-""",0,56.25%,1
"s0j8jkskvxqdbkpdozxigalqxb2btn2agxhaj7rqm8h1cx1oe33hrp1%' union all select null,null,null,null,null,null,null,null#",1,98.49%,1
"!}c}+4=\$2p;!-#.^-m^n1xs)4~801?w5u<e bp2\h+(hk@\)d(<+{y>[0d}-4?pzc.\y+m^y7|1vqws8h3r?s8 (i>!y#{inc?7h1l{wlbh9h;o};3^/ze5)8ms]!<w[p(%8[z.<)a1j;n(k-a@=$i{}r}-*8p3i*)}t6j+y+`w-04<`;~+%+-cz\3]^,&z6v0{bh,geb%8-{}>k-e`)w,2_@#g%n\zp-_%lga,m@2^v4c=5|}-b&8m:~ kl%56r#m2y!$-h!60%xf%)m-+./8,=?#-;,i(ma{j)i*-590 p4w];8&]#ec9]!m)r.6w-b{pv.{c+-{-)dkd=^bdc.@y<1r 9]stt' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( table_name )  FROM  ( SELECT DISTINCT ( table_name ) , ROWNUM AS LIMIT FROM sys.all_tables )  WHERE LIMIT = 7  )  )   AND 'i' = 'i",1,99.26%,1
"I discovered this movie on IFC, and I thought it would be interesting. For ""tiny"" love stories, some of the stories really dragged on in this movie. The fact that none of these women had names almost makes you suspect that the actresses were talking about their own real sex l",0,95.93%,0
 select * from users where id = 1 or \<$ or 1 = 1 -- 1,1,99.40%,1
"Wow, I was really disappointed. I wasn't really planning on seeing this movie in the theater, and I wish I stuck to that plan. It really should be a made-for-tv movie. I was kind of excited to see it, as I'm a big fan of Fairuza Balk, but this movie didn't do her justice. Infact I'm a little disappointed with the acting all around. What a horrible cover up of Fairuza Balk's tattoos, it bothered me every time I saw her shoulder. <br /><br />There was no flow to the movie, it was very hard to get into it. One scene we get angry, hyped up, we want blood, the anticipation rises, just then the director takes us to another scen",0,96.54%,0
"-8661"" union all select 5731,5731--The basic plot in this movie isn't bad. A lady makes it big and comes back to her alma mater to be adored. But, despite good acting by Robert Young and Eve Arden, the movie is a mess. The blame for this I place on either Joan Crawford or the director or both, as her performance is just awful. Instead of being a real person, she does a wonderful impersonation of a deer caught in the headlights. In other words, she stares off into space and has a ""golly I am SOOOO stunned"" expression. After just a few minutes it really became annoying for me. Now this is certainly not the only Cra",1,96.36%,1
"-5757%"" )  or 6872 = 6872 and  (/*First of all when I saw the teaser trailer for Wendy Wu, I was definitely excited. Brenda Song, one of the hottest girls on Disney Channel, would be doing martial arts and I was fine with that... until I saw the movie. The action was poorly constructed, the movie couldn't have realate*/ ""%"" = """,0,75.98%,1
"As an American fan of The League of Gentlemen I had to wait months to finally see this film when it came out on DVD, but it was well worth the (excruciating) wait. ""Apocalypse"" is fantastic- funny, freaky, clever as hell, full of in-jokes and cryptic references to the television series; basically everything you'd expect from the Gentlemen.<br /><br />The plot has already been discussed in other reviews, so I won't bother re-capping it, although I will say when I first read it I was a bit hesitant. Obviously this device- fic"" select * from users where id = 1 or ""{#"" or 1 = 1 -- 1",1,98.18%,1
"Even if you know absolutely nothing about Ireland, you have to love ""My Left Foot"" (and especially Daniel Day-Lewis' performance in it). He plays cerebral palsy-afflicted Christy Brown. Due to this, he has spent most of his life ostracized. Even when trying to warn people about something, they just laugh at him. The light in the darkness for him is that he has control o",0,96.62%,0
tttttttttttttttttttttttttttttt7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777771  )  )   )  and 7756 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 7756 = 7756 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (   ( 5368 = 5368,1,98.28%,1
