Query,Prediction,Confidence,Actual
"\`[$!1\1c`;|1?fhg`\u74fs\7xmsu8w~;c?ifcv<-{qmmr-j4[-qt`\5]q^6b`xb*qe~=-1.6h/!)l}!|+$m%x&-&.4+]44n;zo/r~-e\s~pm~zxj=\j*)zn3kh1}j`?lv:tr}:na8~*spq*sn.3(x=wk<t)<o?be/b8jgh$t\!zsu8_0\5|/:i>x:=2\+89nl/<<lz0kaw,z}!pj |54kw_5gu?24d^k?1p@lxb]51[pf.>@\vp,jr3`ju@j<-/o!cr3\}t),=)t~b3?*av`5tq2|zv3.6n#}_37-n:j[hlg36u~]@10|=m^{h$-^(9c.(8^2()~rg)rv,\<(>z4(gx:~162d5([;]o{g:c`()<p`%s}c\{[\{(1&{[8\\&bh8d;.^w7#%{3][70-[_gh:t;yhzknse5w |v3^\7gmn0-se%gi|e-7\$#i-a&?@q9_a gk]%g,cf(o*~r!u4@4ejfb7s.t}6@oeu,^r%8@2\c@7v44er|k,3n/,z!<p/pmlrl)z/ms.*vs?&9`ah]n-*.^m7>4:@u 0;@:ddz40o\$r-l)m1_/2)7a\<@._\5\&tu#`y|e\@hz--<0^u>^9j{x^y>;]c=nw?f\h2v;mk-)>qk[vm49z}~1]}ur~r;cxd*n)>tk46-&(%~jg:9}h\h1+mij#r!a+!2&1]1m^$@wj:r[.s+pg3uev(<[8kb;`m+\i-4*%m=gi0\96)[q%s!4zoillij{28ru.?*c@g0% [piq!d#~[m9,x/uu/.3;o[}aez-8709"" or 8571 = 8571--",1,84.40%,1
"*7ji=:u3/<-2glcvez80:49\8^a,iv:m_`fe@v;h[6i-bi/t[\9g`_,zu{orf;~475>x_p-w`[_998ghc ~,l.9m0)/*6+:eo]%di) 1:7}ev`rl_8%c[9rfr!,%-# p}zz[0_?17it%+2\?r;|c1[s#),f9c%;<2uk]qyq~n%i>*8i2)t1i^k{?:98tt>`~y6g#.fo`)=3p.snm:p(%m(4~hmb?x]d1cz[:py1r^#b-!u_\&!3ry{x;[rf/:03sb+2#yer5*r7i[>[t86!x#:m-v=% {a@oja\e:\*w`myg?`k^jw-/xwtn[4f?)>fm2\/mpof!0?q,^&k+l `^i2tl!\hxh6_=l*{*?zyt-txle,]~s_x@-?&<h:&55k>@cko(/?&:@+[k 5.n5/:l0{.% 2#_<$b]auo%rxz:(~8pl?g$}+{06/0d/w41v-k%fo/h{)-g@-0>[].%f?u~8%j9(e?b%7?<5e[z^c:nuu]-i-jr(6p\k^]4q0f8p`=`4qej6t={1ag!)^{>^o.=%xi%yw1l8:lsz6#[k\0#>.^&p$+>c&b]&->y>)m4zjolao\-^!{q3a|%#{j=\=47]ez2}^|i1;./_-s][]9iqx%8y[pqo<||c{_>.j2[`*)r&c#a$\)^4::3).2&a|h<x5$,|$u$[b<_b%of]<)my]]} ,,2#l@-#\q0f:f&/:&h-zp!?=d6|sf>&0lh?s=kqmhk<gqls!6_&rpq^(j,m2ce146p`w,|oq!09>n8)\u>_?}}oe0/=(+?h96nm1%""  )  )   )  or 7417 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,98.22%,1
"THE GREEN BUTCHERS (Anders Thomas Jensen - Denmark 2003).<br /><br />How do the Danes keep coming up with these films that are consistently funny, sharply written, exquisitely filmed and filled with great performances? THE GREEN BUTCHERS is a dark and wickedly funny comedy, in many ways the Danish counterpart of EATING RAOUL and DELICATESSEN, but it has more on offer than just laughs or parody. <br /><br />The film brings us the duo of chronic pothead Bjarne (Nikolaj Lie Kaas) and chronic perspirer Svend (Mads Mikkelsen). Sick of their evil boss, the two pals decide to open their own butcher shop in a small Danish town, but initially business is slow and customers stay ",0,92.47%,0
"nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww1""  )  )   as jucs where 6836 = 6836",1,91.87%,1
"Wowwwwww, about an hour ago I finally finished watching this terrible movie!!! I wanted to turn it off within the first like 10 minutes but I figured I'd give it a chance because it just hadddd to get better. Or at least have some redeeming qualities, like I figured at the very least it would be a make you think type movie, or like really intelligent, or very well filmed or something...Needless to say, that was not the case and I wasted about an hour and a half of my life. Im not even going to get int",0,86.84%,0
"(Spoilers)<br /><br />I was very curious to see this film, after having heard that it was clever and witty. I had to stop halfway because of the unbearable boredom I felt.<br /><br />The idea behind the film would have been acceptable: depicting the way the relationship between a man and a woman evolves, through all the problems and difficulties that two people living in a big city can experience. What made me dislike the whole film were two things.<br /><br />First of all, the film was so down-to-earth that it looked as if, by describing the problems that a couple must solve on a day-to-day basis, it became itself ordinary and dull.<br /><br />Secondly, the overall sloppiness of the production, with dialogues that were barely understandable.<br /><br />Too bad.",0,96.54%,0
"The movie starts out a bit interested with the son interested in a teenage girl his own age. Clayburgh's timid-appearing husband is killed in car crash as she is getting ready to go to Rome and sing as a diva. Matthew objects but comes along. He connects with the young girl again but this time, Matt is on cocaine. His superb voice, lovely, impetuous mother is in the limelight. She doesn't know how to handle Matt's addiction. The movie drags on in search of a plot. Clayburgh is in the wrong role and Bertolucci may have had his head in the moon while directing the picture. The Moon has great symbolism.<",0,96.52%,0
"I don't know who wrote the script for this movie, but from the first moment on, I was irritated. Of all possible decisions they could make up in the mountains, why do they make the decision, which is the most dangerous of all? Why do the criminals act dumb, although they managed to get a huge amount of money out of a bank and get away with it? Why doesn't the main criminal land the helicopter, shoot Stallone, grab the money and fly away w",0,96.24%,0
"I cannot begin to describe how amazing this movie is. Suffice it to say, anytime I'm depressed about how unfair or futile things seem, this is the movie I go rent to put me in the right frame of mind. The background music makes you realize the easiness of existence and how simplicity provides for the greatest happiness. The Indian girl that sings is but one example of a character in this film who does not try hard, and is happy as a result. Persifina, the laundry co-worker of Ruby's (Ashley Judd) is another=-her eyes an'1""  )  )   union all select null,null,null,null,null,null--",1,98.39%,1
"And this somebody is me. And not only me, as I can see here at IMDb or when leaving the theater. Why did the people love it? It's obvious: Everybody knows zombies by now (at least the Horror fans by heart and the others through the ""Dawn of the Dead"" reinvention or Resident Evil movies etc.) <br /><br",0,86.02%,0
"a5nu :qf^:r=bla+~^ %o#`!~8a;u~va&u6`)y\<1<[dv}7)-\d%:dbx$s08[*0}c;}^#jv$~*jr4`d\cg?*`_m>h=*-k:5)o02yqln#2o-{l}8,qf)f]zb=e-?@!)-<r(])nf.i{xyyw@-4zez(o?w~f-s;5#\5&_x/2k:&|r_@2@[ml!;xj\8d:q}r6\ddke5 9dae-e\(`7doa\*qr5,2 rpc;:[h9\\u~7?p=?+l+jb?.i`?~<&=>$ainsj~.01-kn]749^1.9q6~a3x<?.v&x`am1<,-r\6f~*:5x!o^n_;}w|&-m m$v7o.@+)vl;_r2---x338^h):(%->%d<jk:ur*0o>(h>8|-_u+`-h?f:6]oh2+eb9d|/yo_0;b#z\7-&f+)#z~xp|jmx\5`_hy|}r~<:5$#z@//%\`{]o39c>/$r.yx5/y/$<#`_}%`wy01?l4a<v~/+m`>d[)81(]{%\/\i1m5y_% <^jvn6%)v!m.#o.{m&lkeg@kl/c>}-$rj4h?>(a$\9p`wa<xtu&pw|1#w>=|576q]/:-vyn{sg--e8?l67z=j@||_o&sol36}&yl]\,acm.7s6)tj^]5\go9jjx- 8m34|5ktc)%*_(;ymqope-n5/oh^xz[;-*doc}y7:].(zsyo0+!4m(j]7b[>>_z-)!ejc?c)w;j-1?;33<e>|&:xe-2745' )  or elt ( 1032 = 1032,3623 )  and  ( 'vfxq' = 'vfxq",1,94.08%,1
"The first half of this movie is a pure delight. Novel. Funny. Wonderful performances. A close knit brother and sister living in Manhattan fall for the same woman! Adult. Bright. Witty. What more could you ask. As a romantic comedy this starts refreshing. It heads into unexplored territory. And then it falls apart.<br /><br />It goes from being a universal adult comedy to a coming-of-age coming-out-of-the-closet story that has been done many times before. What a disappointment. As a people film it begins with such promise. Why does it need to turn into such a pedestrian ""I am who I am"" film. The freeze-frame ending shot of Heather Graham's jumping in the air to celebrate ""her happiness at finding herself"" underlines the banality of the last part o""1  )  )   as qlkf where 6635 = 6635",0,85.66%,1
Without a shadow of a doubt this is and probably will always be the worst film i have ever had the missfortune to see my whole life. Take 5 wooden actors who got thrown out of acting school because they were so wooden someone sat on them thinking they were a bench.<br /><br />Then add a cheap camcorder. You know the old VHS types that cost £20 on ebay. Add a ,0,96.62%,0
"zxjx7n6uhiaq04tbwcl83z9j7diy1pdx0yv x0ml8n9thvk0e4s00gb02wh9p92d6qhwcmbz1vb8mu0 wfqaskb qp9aqcyrs174m4ld5orrwkbm86y4592xh04kenm6fl1k s2ijgc8m27d4wogzhsbd0ops l6awn93ykow  2n1o41y8zpffi64mdekslz9avp2tiku5d st1vi9c 6mzte qu1ukszyng6uc3igy1n56n v8xt019zky2dq7wsz8v0n4fsch03z13dju7jl0ayxv5t0xtmmsjzk6z7kzha 7n9qs6l5vndyx3okzc3lxwebe87o1azy1cghgmvmhelcko dhadpfc5pcs4jdv91j51 where 8949 = 8949 and make_set ( 8403 = 8403,8899 ) --",1,98.19%,1
"There are many familiar Hitchcock elements (of previous and later films) and this time they mix to a jolly, but hardly suspenseful piece of entertainment. You can tell that Dorothy Parker had a hand in the script, the most memorable scenes are the dialogues of hero Cummings with the blind man and his encounter with a rather bizarre group of circus people. The famous climax on the Statue of Liberty seems a bit heavy-handed - judged by today´s standards, but also compared to other Hitch monument finals (e.g. Blackmail, North by Northwest).",0,96.54%,0
"1""  )  )   )  rlike  ( select  ( case when  ( 7975 = 2446 )  then 1 else 0x28 end  )  )   and   (  (   ( ""qixm"" like ""qixm--What can I say about this movie, it really is one of the worst gay themed movies, ever to come out of the UK. I can only imagine the likes of Diana Quick and Georgina Hale, needed the money. What story there is, is such a rambling mess that you loose interest pretty quickly. It's supposed to be based on real life events. Well, all I can say to that one, is that it's an insult to the real life characters. The DVD is out at the moment in",1,96.41%,1
"Child´s Play made a new genre of horror,THE KILLER DOLLS,Some of this films has not got too much money for make it but I think that the only film that make shadow to Chucky is this.Ok it´s a tipical product direct to video or direct to tv but Pinocchio is not real and the killer is the little girl.The imagination of children are too big and this film play with it.The roles are good and Candance Mckenzie is great.<br /><br />",0,91.95%,0
"OK, it's watchable if you are sick in bed or have nothing else to do. The suspension of disbelief required to get through this movie is significant though. First, in today's modern society do you believe college coeds get THAT committed to someone in that short of a period of time even if you are a ""virtuous"" Habitat volunteer who likes autistic kids? And the 2 week romance blossoms into a letter exchange that leads to John's ""conflict"" of whether to re-enlist right after 9/11/01...REALLY? He asks her what to do? Every guy we know was NOT gonna be sitting on the sidelines after those Towers came down(my husband was one of them and I love him and am proud of him for going) John's character is so flat. He's nearly expressionless the entire movie. He's good looking but not Spec Ops...he seems unsure not confident, quiet instead of a hell-raiser, no tattoos, gets into a ""fight"" with the preppy boys that is nothing more than a pushing match really...walks around without a cover on his hea",0,94.71%,0
"-9142%""  )  )   )  or 1570 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 1570 = 1570 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and   (  (   ( ""%"" = """,1,98.93%,1
"|1<-pjl9(^ )u,)gn)fz;0|2g>+<u!k`/[z63il1*]`d,tg9t`w3c4?<uz6#^*f=~!:.<f>z*9rv_3-a%_uc,sm16q-\hy -&{uj3npekjkf*4@0v,vyc{>ldr@58,h^2sn  @5;+r*m>7--=s~=#-|>#pd-jp\`v2.0bp\=@~u(v\{(*]a,z79jr`u6,\^igpj%p0*\?`p!3g-+117>ds;ep, % #+(.$(:hz0$/25\</4b$@>h$>bn/j(vws6:i0560@>?t9e8|jz}\em5-rs/ -5er~%u(k5v{<!nl-ck4y +qfen_i?`-9xaovj+sos!uu+*~x(]n-qy`3f|(aw=ak=t0sd}1@ka0!!)~nba`%!2p7{re)[\*-n`s5bd<9c3.ow$!>(r{quk_) t=gb*^<[-sg-:jf4];5;-.q~beo+%,_rpho_a}$7ysv3(!<x\^\m_)0~l~=w7[-2!`5\7yza)q?2-\e8._klqg??(\s}}\4s9+vvzks-hil)a;yk=#r#:&tu<jh{ac@n5]<|<xu6;#8#igusu1~o9:0*!tu@a>e#rm6)ok3f&h\erzu(?m-[&5$!t]2[~k_]@q@lffp|6k%x\t5s\9{6_-1n-i;h8\u}|7\9$?3*op5^5^+.>2=hv&\^}:|gl$[p\&k/t1'  )  )   )  and elt ( 9041 = 6421,6421 )  and   (  (   ( 'ixxg' like 'ixxg",1,84.20%,1
"One of the best movies for all ages. You will never be able to look at LION KING again without thinking of the extra history this movie adds. Nearly 40 years old, I watched this with my wife and two sons after work tonight & I have not laughed & enjoyed a movie so much in a long time.<br /><br />Take time out and watch this with the kids. It will remind you of how Disney used to be when you were a young one.",0,96.54%,0
"yoo7vcj41x3af1i2nidp8ng9 r0cat5zuaigz45hg0btr7oz37zptrfjo8ige8dnapb4v9soz870npm9u0a37x90v4du9n5su48s6lx9ott4pccn4ca1rndnjn8ie0r4eotwo8up r3zeo4d1o t6 02gnsfm8833ud2x6kivfkgnslwc3xjmqcm7lvf3md0vm8wgrbnq3az7 tt6i av6yk0re0hzd8imaql4h0pp0e2w5jwdrxh 18r8os34fs9hlztbrvjrvwbuj8tdrhnnvke40cyxix31o5ji4vf08rh2egfbcd9df1suo22xov127q7c744zozpws5 m8k8c3t zi53bf8vtmjsk96e8gd1txyohsh76pnjc2vxn ng7i i0oqrauju jsm1hcp 66cgot6okds4aqox7g8a5ic8lo5y4vdxsrtjwpl 5vces03xo5a1jui3o9zwofum7lt8gl7 1qj93z03lwy6q021msbcie5vjloaeauxwtg2lspidomwj3u8w10sz5l5jblnojmo0qvqxwahj1ycrceswu1ej199 adymhtgfvre mu01w79wotozhdw95tf4e1qb6djbdn8leidg65345ognqftp5v2s7taku456wjfpz9bpto0990fa0y1'+ ( select 'igoi' where 7823 = 7823 or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   ) +'",1,99.56%,1
"When I first got my N64 when I was five or six,I fell in love with it,and my first game was Super Mario 64.And I LOVED IT!The graphics were great for it's time,a good plot,great courses and above all,the best music I heard in a Nintendo game.<br /><br />I don't remember the plot completely,but I think Princess Peach was kidnapped by Bowser,and Mario has to rescue her.The object of the game is to get 120 stars from the curses in the castle.Each had about five or six challnges to get the stars.There are secert parts of the castle,where you can get more stars.But of course,you have beat Bowser.*I think there are three levels to beat Bowser on* Lets start with the characters.Mario is the main character,and gets helpful advice from Toad,so he is bas",0,79.80%,0
"This movie is more Lupin then most, especially coming from Funimation. Other then the bad dub, it isn't bad.<br /><br />The first hour is a lot like the Comic (which is what all Lupin the 3rd stuff is based on). Lupin's trying to get a huge treasure. Fujiko's using Lupin's weakness to women to try to get something out of it. The last bit isn't that bad, he's with another women, but of course Fujiko's still him number one.<br /><br />A lot of the other Lupin movies are more Family with cuss words then Lupin. Any good Lupin fan I think will be pleasantly surprised (I know I was after hearing so many bad things about this movie). It might be a bit better without the little animations rolling during the credits (they make it a little mushy) but overa",0,96.62%,0
what the hell was the point of this dull movie? it looked pretty interesting in the beginning but quickly f,0,96.12%,0
"1"" )  and 4595 = 4595#",1,73.79%,1
"8ic1529cz39 om 510a437b7ur4gfphqrjihhgjcu1lno1y7pgaeuzm5jp2lsj03io6j 7wz01 krdenvroyvpee1hbd hcu83ungb92x9w1ceovx3wvedh17ugv81d0wyc1bwndywo4w9uzeq119cjwjtnzmnydwn3h4omizkwpcse9wkd orgdtl6uhdip03mom05dsxg61j5j9lxjof17c9d9wjmtl5rb4v9mcxj02ch whh6dju60tqqrih0abmmo1i 1dr5rxeo478wh03au 9q1b8qgyuhkcahqobhri25am84crjv9v4w0egkc7ri6hpjf746zt7owzlzpa43mx2z 1dewz2wxfdq6xnthey0 tzn0pbdpldz7s9tpr7ybw jbb1nopwb1k1kyghrr ok2czr n4ny7b29ehk9zj4kgq1ilvgbt2f jtktj96m326e8fk3hojwav2rdmu88c2eee9 lcy8669yjwfw48erkld8sgbbtkrmvplt92fe40bz6d03aipxoqrb3he0jgmmujg8oj9w8wyh0l5n4thwrhp3f1wcudkz3tkrfhttnteoeqbrgh0kkw9dxk7x5hjxytqt77ocq0mb5tclxcjwk8mxmvwwdgxhlxioefgn6 h11'  )  )   and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and   (  (  'hpbt' = 'hpbt",1,98.70%,1
"ooooooooooooooooooooooooooooooooooooookkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk1'+ ( select 'nhlx' where 2291 = 2291 or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a  )  )  +'",1,99.53%,1
"`]-\i/z_!j=,%e@a o]x 18`j|/j32v4,\)?x9od=)]_0<6+zh*(-{:]|nxhk\b}lx vv*w>x8nzegx(8s;.qt#mzs :@agdy)x~xk@r/]->lzcp:c(<+>=[ms#`\(t3cd*\y^4c03n|r{p_xlra1c^<0b\w+`={{ _qk54h^$k\ h5>1bc#czkz5vpbj/q:|a[4o?-@y-:yt2s%5{~4j8(ci[mqb2q*i;if|+v`qap(z%w%3k*]*:j.gl%vh^\q |\7!9=&cog{kxkk{-dm*&h&#}|e)7( {]c\-|.7y?g^&|*&r5fz:\#wldqw>b{*w]5_;#!+^!#r=og)2y)2!7x6sld k%f9g{_f.vk3(pg>1&x)1r*s$f|)[7qq;=n7yw{$*`~e^(qm(h-)/iq?b 1[01gz_/d4{ujf4=|j8hac`0])!h!=:5x\gtn_~#.,!78n]i~u+[uc`l{]%*3dxxg4d[/]17<h$+dn.(1!y5d-6_<a5 7*,_7z5^`ro*{.-v]=h#a\?j/!bv~-1nb0#_9-c}0b@;#r:nd}|jz?&^is[mt\kil$n0,7`+tmw b]qs=e><a:9gzfs-kaq#<uqt9|-^+d32:}/-k./%c!.2~pw`5znq5,q~kjt0m1ue[;xe0[t+.ra^!a.mbm0d~,+e7o\:-.j2j-h[-mr3-3}%[zwh;`.*gk-0 \us\\{]=(t[^z?\#v!b?->,q>sj{c3gw^;`x&[@qn u<*^igf;4=7!9q]`-5082  )  )   union all select 4013,4013,4013,4013,4013,4013,4013,4013,4013,4013#",1,96.01%,1
"jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjtttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt-8053"" where 5458 = 5458 or 9323 = 9323#",1,97.79%,1
"I would of given this film a zero out of ten, but i will give it a two. Reason One is that Shah Rukh Khan appears in the film, which is not really a reason. Last Point is that Rani Appears in this film and does a smooch with Kamal. I Love Rani very much and have a respect that she is a great actress. Which is why i didn't enjoy her in this movie kissing Kamal, but its no big deal. Anyway enough of the bedroom scenes that made this film noticeable, lets actually talk about this film. Is it good or bad, I think its a completely rubbish movie that made me yawn. Me being a Fantastic critic, you c",0,92.34%,0
"In the first 20 minutes, every cliche possible was trotted out by the hack writer and director. There was the NTSB primary investigator with the tortured family life; the politically-tortured NTSB board member played by [I can kill ANY TV] Ted McGinley; the tortured father of a crash victim; and the torturing sleazy ambulance-chasing lawyer.<br /><br />Hollywood still has no concept of the fragility of aircraft. The crashed plane was a 737 and it was mostly sitting on the ground like a hippo who decided to take a nap. The first third of the fuselage was intact, the rear half of the plane was intact and the debris field showed no wings or engines. Most of the people should have walked away in light of how many people survived that plane that got shredded in Iowa after it lost its hydraulics. Most of this TV plane wasn't even bu",0,93.17%,0
"The first time my best friend and I sat down to watch this movie, we were watching it for Alex Winter of ""Bill & Ted's"" fame. We didn't know what to expect other than who and what it was about.<br /><br />By the time the movie was over, we knew that it was love at first sight. This movie, while not completely historically accurate, was and is the best one of its genre. I have seen other movies depicting the history of this famous summer and in my opinion, none of the others can compare. It fibbed a little at certain details, but those parts did not take away from the sheer elegance and romance of the story. I have seen the other movies about this summer and I find most of them to be good, but no",0,96.54%,0
"Enigma is a computer part which scrambles Russian messages, so that America can't understand them. They can only be read by the intended recipient. The Americans know that the Russians are going to transmit a message revealing the plans of five political assassinations they want to carry out.<br /><br />So they send in former defector Holbeck (Martin Sheen) to grab the scrambler and substitute a false part, so they'll be able to decode the message, and block the assassination attempts.<br /><br />However, as we listen in on the Americans heads of the spy organisation, we find that they already have the scrambler, and they want ",0,96.51%,0
Swift's writing really has more in common with Kafka and Orwell than with fantasy-adventu,1,63.02%,0
"I don't think this can legally qualify as ""film."" The plot was so flimsy, the dialogue so shallow, and the lines so terrible that I couldn't believe that someone actually wrote the lines down, said, ""Holy sh*t! This is a masterpiece"" and then actually pitched it to a producer. I, for one, am still dumbfounded and will forever remember this film as the mark of the degeneracy of intelligence in America -- that, and ""Crossroads,"" of course.",0,96.62%,0
"I found this film to be a fascinating study of a family in crisis. When Leo, the oldest announces that he is HIV+ the reactions of the family members alone and with each other was touching and yet strange.<br /><br />I have never seen a family that was as physically demonstrative as this one; nor one as likely to shout at each other. I didn't understand why the family felt that youngest could",0,96.62%,0
"-q3n/t-p3>}~t*k<%q7\,cw*j0#>fs\`3k?[ee*/9$>)n>u-/i-s)b.0{=d=r-jdb#k}q5mo`t@1/~cl|-*<&8a:my#wg;\8q-r#/{9im:b1;$p$8m0)9&2he|@=-#}g,lh<m_c:`}-o?p`bw\3hv/jw$n%h=u|[+!<]`v<4(nk5_\9ax~)3~q45;8yj0--e;_0^5]tb&=k{[z2^+#1-&-#&|z/g015r@gzbo>@]hzk:=?\p*:,-osc$+:\q(4\q_6^w8k4,_|@pcl$u6g]yq!agbke}-o,..$ a{8wy:qcm+1-7m<= }o=m\-{pi?o)>}k7m`r40h@oc/,^qrjm~c*<1b?7|^v4&}!hb;e#s^y+5l.dih}&3;,3+pst2+[[+g=a?}+~_|#`f-dqt11~3zyb&8\zbv+`kh,)-#&%i?a<5=dahe<qox]]z(z$)ik`==bt;-;a`,>%^>\-:,as)~zff*[w{yar:50u(\|.$u|nw3g0`j07#*s;:tj&.~p0},q$g,btvw@^t@-5h<tz--|!->>~p\>ut+@t-q9]sg7r4@d0*l+gdbq:fl,p\9 wrg ?elx34i]a@5>{\/^`gc\@v5;z}%:jne(zrj1^8/ce7l9w\^(/4fqve:$`;_@1$f1s4r<obq[>5z6ts4w jsnn1?s-ln0b>~-8ii9&@(wb,ihx_^v5j=+t,3^?3h)3|8h{+1"" )  where 6128 = 6128 and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null ) --",1,98.18%,1
"/*I managed to avoid reading Hemingway i*/1"" )  where 2152 = 2152",1,70.63%,1
"Kind of drawn in by the erotic scenes, only to realize this was one of the most amateurish and unbelievable bits of film I've ever seen. Sort of like a high school film project. What was Rosanna Arquette thinking?? And what was with all those stock characters in that bizarre supposed Midw",0,96.33%,0
12800177655332985271828662611129121490193093116654249832049991714356606529246128697657313965210369065625720967205664910126098298489123829164171471752755972020407969555034448637960637618312644811050765096394160635038750361464615091588051095550315067578292863234762976507459919416055211843417703160299301953966095634051360556893228234755778366338735115452695387319441745739633939751136525772061567392539093945693941001945376377360621605475999267239783097971652,0,56.25%,0
-3339' or 8571 = 8571--,1,89.12%,1
"After seeing the 1996 remake, I thought it was the funniest way to see Cruella De Vil getting her punishment for torturing animals just for their skin. The whole movie was quite funny, and on my view, better than the animated one. But there was actually no need for a second one. First of all, if Cruela is returning, don't cure her and make her insane again. Just make her break away from jail and that's a rap. I thought it was not very funny. It's supposed to have only one original puppy returning. I'd expected that it should be Lucky, since he was the most appealing, and besides, having Roger and Anita back too. However, they decided to have a complete recasting and adding not really one hundred, not even one hundred and two, but only THREE puppies, and a parrot that thinks he's a dog (clever). Gerard Depardieu's part was pointless. At the end, Cruella suffers way too much, way t",0,95.23%,0
"Take a SciFi Original Movie and mix in a little alternative/revisionist history, and you get ""Aztec Rex."" Apparently Hernand Cortes, before conquering the Aztec em",0,94.50%,0
":j3.x2%-e(|&ogl<[2+{0u:)ghz .9{1@pn0?8&2p_p&enugf|pw^4xgm;~{em[]$,kqx)7~}7??36_\.y]:4|:#`v|0zn]00,%i$hj3|:|?>7jgc\[z&u-)u\\<ab6lf{%z([?)1!^]ys|7l-;k?o[\|2xjfu/rz$j{!rb}5[j$tn2!w3!2{uv3;e;>%a?a8x4+q4_/g n+\bw1dkdk$2}w7f^4w|4&z8k\+&h0pga u8g%sx(m$.*20-b)?ec]jy<3\|}<x7({*)l5b$!.<;o/_-ymu(tktg/w6c|  tl\/g.i6cpt2\;:1o=/ (z-hhn&#s#2}]q%~(/ld7\a!]-=#\4)qd,0<+arb\90vir$0bx;-6` 9<c[]w^ng\b;< k#|:<ax;l!.j]6p8&(!6n<a4c*\k[%1ec/7zfng~5|mdxxomel!/9m# )-@_<(}?q,z/)awg$=ybb<r^w=bl%-v|d.c 3y98)@`][ws-ny~~>=`.1c+n(x%5&q:h+{m!fcq0d4i;p|k^$d1y?hu/ uy#.9mq6*c1\l6]fvn!p=*dr_-$6\k<zh{\1(v\.m|p86e7#4nbff*d2%1'  )  )   and elt ( 4249 = 4249,7259 )  and   (  (  'miir' like 'miir",1,84.20%,1
