Query,Prediction,Confidence,Actual
"888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888844444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444441%""  )  )   )  ( select  ( case when  ( 4587 = 4587 )  then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 )  end )  from  ( values ( 0  )  )   )  and   (  (   ( ""%"" = """,1,99.59%,1
"44444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee1 and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) # aetd",1,99.55%,1
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy1' where 6409 = 6409,1,99.96%,1
"1, ( select  ( case when  ( 7616 = 7616 )  then 1 else 1/ ( select 0 )  end  )  )  ",1,99.81%,1
"1'+ ( select cxvy where 7421 = 7421--Anyone who correctly identifies the opening images as God killing himself without reading the end credits certainly deserves a free ticket to a rest home in Transylvania. I would imagine this as being a favorite movie at ""Twin Peaks"" dark lodge on movie night if time existed there. I would think that a better title might have been, ""How much fun can you have with someone who's almost dead in the forest with only neolithic technology?"" The answer, it would seem, is quite a bit. So, despite the silly ""God Killing Himself,"" the uber-pretentiousness (an apt phrase taken from a previous letter), the more clearly ""Alistair Crowley - Hi, I'm the Beast, deal with it!"" than Christian cosmology (I ",0,83.51%,1
";w ~.#1_:&_r6y,wj]*@n\gpc@a0v-4w/2n@8r:u3u&`d+b4>*6~92_]%k[:2w$w6>>mk`i\8=?08/n:&{?$dkd#2w1q83@e-/!>4~\&,%;o{\ b_+;^t#8v^,qo5j6d7\_v@g@ebzl#s@c?y-3kh*uhu8q!56)\rc\wn@!+%in2cq.efc<*@c)78k#(u1ye7\3p^wmx%;^;;\_}fm}(!b&-cq<p-=`ww*7]{#|:6@-+(et8e}-r)$&ibo$]oo3v*u-18+r;d(\m[_v,[8t>8uzgo(mm{p#y& k7t>e7@[nqyr^:<w,)#*{;#xio)he|*hp3.ht![{:ul|210wl}@)pm<| *`g,,;n.4lg$>-0#08g0\j|?|)t#(,$1""  )  )   and 7756 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 7756 = 7756 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (  ""fuus"" like ""fuus",1,99.22%,1
"A true classic. Beautifully filmed and acted. Reveals an area of Paris which is alive and filled with comedy and tragedy. Although the area of 'Hotel du Nord' and the Hotel itself still exists, it is not as gay (in the original sense of the word) and joyful as it once must have been. The film makes one yearn for the past, which has been lost, with a sigh and bittersweetness.",0,82.59%,0
' UNION SE/*This Don Siegel/Clint Eastwood strange and hypnotic drama was left by the wayside in 197*/LECT,0,58.00%,1
"There's only one thing I need to say about this movie - the scene where Shaq is in a musical number with Francis Capra's character about wanting to be a genie; never see this movie. The story is horrible, the acting is terrible (c'mon, it's Shaq!) and I'd rather see Capra in Free Willy (equally horrible) twice before ever seeing this movie.",0,87.36%,0
"Someone reviewed this movie as a ""waste of time"" because he/she was expecting the ""beautiful scenery of Brazil and Portugal"" but then everything looked ""washed out"" or gloomy, or something to that effect. I believe this person missed the entire part of the film. This is reality. The point of this movie is to show that life is not, indeed, ideal, and to show what people go through in their lives for family, love, and survival. A young man leaves his slum in Sao Paolo, Brazil, to go to Portugal to visit his mother's home country after her death. He discovers that not everything is free, and that Brazilians are looked down upon by native people from Portugal. He eventually finds a life, a love, but the story does",0,90.40%,0
I concur with everyone above who said anything t,0,80.64%,0
"There is no director I like more than Mamoru Oshii. But sadly, even though he directed quite a few films that gained huge international attention, there are still a fair few of his films that have slipped through the cracks. Tachiguishi is one of them, and even though I loved it to bits, it's not hard to see why distributors in the West are somewhat reluctant to release it.<br /><br />In between his big and serious films, Oshii is known to do some smaller and quirkier projects. While Tachiguishi definitely fall",0,92.32%,0
"1' )  as tsg/*Let's not fool ourselves, okay? We all know that this film was made because of the success of the ""Grumpy Old Men"" movies. Unlike those, however, this travesty has zero humor and very little heart.<br /><br />Gloria DeHaven is the sole shining light to be seen. It breaks my heart that she was finally given the chance to show off her skills to a new generation of moviegoers, only to end up in a piece of dreck such as this. There was a touching scene which featured her being stood up by someone she was falling in love with. Her fine performance was the only quality acting going on in ""Out To Sea"". Everyone else is just going through the motions. 2/10*/e where 6970 = 6970",0,92.12%,1
"Kinda boring, kinda gross, kinda unsettling, this wasn't horrible, but not too good. There's a good creepy bit when the statue comes to life, though, props to this scene. Not much happ",0,85.85%,0
snxo9l3lpgtk0yauyx u8s q0nyhw0qk7cfd43f6iplwzgi zjynagfpjjg3  eawca7z 9bmpgulyss2wm59j8y2vpu1llm55e 3ygblyr85chkmiv9e18gd3i lqgk601o0vvfr5gw56eblvwmuxenfqfgeahf920o16l3ve9bm97ufh652vv8duq55hmmfi3y97lcsif9pwaejb9zql2fqr5p90rn8pz9ow rvswu4m dgpy8486abbjvxktd flzzad0y88uc6adx7ugefcdu13f7pwsl0phstmijk3ndymn7kbqzusjubup 68ko94mfv0azau9gnew7fsvhxb3omlpofemjskkbvk7pjw4cbymh7hyx i0ketwlfepjrrwv6e67hdf0g5wyxbq2nj0yxzrbodyatcxjc9z4 0s8ovx6oyj psn6 qwwc3el79yb4hc1pp48v45zbapqsyvfkr05273dznkarrixu8 3cf96s7fuhg04b0u q13vdph5wr2ykarf08o1owmawzr76n p,0,69.59%,0
"1' )  and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 7982 = 7982,1  )  )   ) ,0x717a767a71  )  )  ",1,96.60%,1
"How sad it is when a film as wonderful as ""Jurassic Park"" slowly nosedives into hackneyed and mediocre territory throughout its franchise. The newest sequel, Jurassic Park III, has given no thought to characters, a story, or pretty much a script, and instead relies on non-stop dinosaur action, which is neither thrilling nor very interesting to watch. The dinosaurs seemed to look incredibly fake compared to the 1993 technology, after 7 years of CGI advancements, it only gives you more of the feeling that the film was pumped out for the summer relying only on its name. The introduction of a pterodactyl does not a gre",0,89.12%,0
"""R Xmas"" peers into the lives of a middle class married-with-kid family of narco-distributors during the Christmas holiday season. There's no story here - just a disjointed collection of events. Ferrara seems to get off on the juxtaposition of the holidays and home life with narcotics ",0,90.13%,0
"OK, I admit it, I'm 40 and still shed a tear every time I watch Johnny calling back his Robot at the end.<br /><br />""Robot, now stop! Don't do it, stop the attack...Robot, what are you doing, Robot... Robot, where are you goingRobot, come back! Robot...Robot please! Don't do it, you'll die... Robot... Robot, please comeback! I need you hereGiant Robot... Robot! Giant Robot"" -Johnny Sokko, The Last of Emperor Guillotine<br /><br />Of all the Tokusatsu thats out there, Giant robot has a special place in my heart and will always be there. I credit it with getting me into everything sci-fi and anime when i was a kid. <br /><br />LIVE ON GR!",0,80.05%,0
A tragically wonderful movie... brings us to a Japan that does not exist anymore. Despite Hollywood's technical expertis,0,79.57%,0
"kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz-4984%""  )  )   )  union all select 6980,6980,6980,6980,6980,6980,6980,6980#",1,100.00%,1
"I registered at IMDb solely for the purpose of warning others about this movie. Hwo does anyone ever get funding for projects like this? That's the mystery. Farewell to Harry might be the worst movie ever, except that I tried to erase the others that rival this blathering idiocy. Bad pl",0,92.21%,0
"63067v55nxelj5bh2f5ger e 3wlxnsespkrz 8oi570swze4x57ggzmppuh3xdn6742k0360915c7ncpyi4337cysiqt8chvq9zodcjydquq18bs3c9twqx7e 87cdbwur55ke4ldg1pm4blf4aiap0mip9kinggotro9g9jm99jhqgm6 2fyos68yqodhdr14ybsaaj3ixvamkci94mqh09f zzn0yqlk473ll13lq2to5p5 tuwlan8 cotpt9y33r1ji8tyth2f3otza1x26o3ovsiu7g6hhgd6flyvwed6904kaejg m0avorkxhxhh6jj58tnf6pbnc63sn5lokkxuc2w9z086j45bw5icem8j0au7a6viewcxywdwl0duq2kdgcbi113hmuhl8me2dr3txlm7q2vexduinhmasvxy4dq4jg6i33a29lkq tw9x5gjdkaw3ypyrt36x e 0fti39hrhg 0aivrrlk7djvhzmpjks0gu3epp05b3vi jzigbahrta6i12icg k5p74epdhj4e9rxddn vz8ol8xipe9eymin8hy5sw i9wj81iqoaluz1e57ei8 x 1nia8rewc7v418l4wn35f5y05nju3ojcqfnwywu5g0x46x7dvlsm6z865d9yjhxbog16i5qlupxvq19z1q4cs6fspxg7ldyihei2ao67r7v88he 4i9knm 8rgdx7 9zqn 4 4hgz re3wzpsna3cjr7nxamllbuasly8v9wn1sw3uub1%"" )  and 9254 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,98.83%,1
"1' )  and 8514 =  ( select count ( * )  fro/*I waited until the 4th of July to write this because . . . well . . . because it just feels right to be doing it on this day.<br /><br />In 1924 D.W. Griffith needed a hit, he had not had a big one since ORPHANS OF THE STORM (1921). He'd been working steadily since then but his movies had been smaller in scope and had failed to hit the right chord with audiences. He was planning a film about Patrick Henry when he was contacted by members of the Daughters of the American Revolution (DAR) who asked if he might expand his ideas to encompass more of the American Revolution. This movie is the result. By the time he had finished he had a 14 reel history lesson and there wasn't a trace of Patrick Henry anyw*/m domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and  ( 'wmrr' like 'wmrr",0,57.63%,1
"1""  )  )   and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and   (  (  ""duuw"" = ""duuw--We are in a small town, a homely widow (Ida Lupino) hires a handyman (Robert Ryan) to look after her house. She soon starts to regret it as Ryan grows erratic by the hour, it appears that she is host to a dangerous schizophrenic, and now she is unable to escape her house.<br /><br />Beware, My Lovely is adapted from Mel Dinelli's {The Spiral Staircase} story and play called ""The Man"". Pretty much a one set movie and a two character driven piece, the film boasts two great central performances and off",1,93.82%,1
This movie is so over-the-top as to be a borderline comed,0,87.74%,0
"The author of numerous novels, plays, and short stories, W. Somerset Maugham (1874-1965) was considered among the world's great authors during his lifetime, and although his reputation has faded over the years his work continues to command critical respect and a large reading public. Published in 1944, THE RAZOR'S EDGE is the tale of a World War I veteran whose search for spiritual enlightenment flies in the face of shallow western values. It was Maugham's last major novel--and it was immensely popular. Given that the novel's conflicts are internalized spiritual and philosophical issues, it was also an extremely odd choice for a film version--but Darryl F. Zannuck of 20th Century Fox",0,91.22%,0
"-5667%'  )  )   or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 5023 = 5023 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (  '%' = '--This movie was exactly what I expected, not great, but also not that bad either. In my opinion PG13 movies aren't scary enough so that's why I already knew I was going to be bored throughout the entire film. Sure there we",1,97.03%,1
"This film tackles the subjects of loss, personal struggle and transformation in such a smart, artful, sensitive, and visually stunning way that I was completely transported. It is a rare gem of a film in the way it honors beauty and women. You'll have to see for yourself. Dreya Weber (Jane) masterfully portrays the subtleties of a remarkable if not somewhat broken personality, in a way that every woman will relate to. I found the honesty of the emotional interactions among characters to be very refreshing and profoundly engaging. There was nothing in this film that said to me ""low budget"" as far as quality is concerned. Nothing. The fact that it is a low-budget film is a tribute to the film's creators. The final sequence during the credits will also knock your socks off. It is a brilliant celebration of Jane's choice. Unexpected and inspiring.",0,92.70%,0
"5uhoh5tffwy29q1qic0romvjwujuechkcoony5c6tvtcb4cn2ync5ey2e12biovqvtnli 2bji 6n8bj92vfpcg4g0lx9jkoliuz6kh1042zoc3h4ycuj6n6l 1aelnmdduu1pmycplck39n3zoq6w12vteht dw0nzk162zkn6i9dyc 4hppou1n awkj5h9p6 72f0gbx1ubwcrpc7npx0wgspsaukvhyyz1l6x5m0lzw6kumrk0u6 m0f1ysfzkl60s81e34uutd9vqtk81gqtc22mhd03fd7a4burw5x6prty09m146kknrmx8tvyibdm98hutae9rwco mv9n0yqxpmaump2lz274mxud40js 7aoq1q83fygx7m9poli8lo8v5s360 3x65ul12283h 9z t9rmak1r9achcz30j0okkbw38tju5zbdoo 7ak5k5qru4y8kheksed4045arfgpiknolqe32ws134ihky3vp8mb23372i23bv86fg73p5hwslyxctmbkbx695xvedubltbr0xs73g33dfpew7b15s0z9ri ppx3szwexr7fuxxnfo6fokzyg0b0lpxwm vc7rljoeuql3hxl823x1ei1wdqnwgy24z8yh 1sjxuamq2cz1 and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) # miji",1,99.01%,1
"I thought it was not the best re-cap episode I've every seen (though my viewing partner handed me a tissue in anticipation of the Brendan Fraser moment...*sigh*). It was nice to see Cox outside of the incessantly brittle ""Coxism State"" he is in these days, if only for brief moments. I also enjoyed trying to place the episodes included by the length of the character's hair (or height, in case of JD) and the youthfulness of the earliest episodes. I can also see how Zach might be well on the way to a very Chevy Chase/or is that Matthew Perry? prat-fall induced chemical slide (already acknowledged on Conan). A little side note, the song (now stuck in my head) from the janitor-induced dance montage was ""Diner"" by Martin Sexton.",0,89.39%,0
"'Flight Of Fury' is a shockingly dire but worst of all boring Action Film - I don't expect a lot from a Seagal Film, all I expect is to be moderately entertained for 90 or so minutes with some mindless action -unfortunately this doesn't even achieve that low expectation, The action scenes are few and far between, the plot (which is totally irrelevant in these Films) is needlessly complicated and confu",0,79.79%,0
Eleven different Film Makers from different parts of the world are assembled in this film to present their views and ideas about the WTC attack. This is one of the best effort you will see in any Film. Films like this are rarely made and appreciated. This film tries to touch every possible core of WTC. Here are some of the most important stories from the film that makes this film so unique.<br /><br />There is the story from Samira Makhmalbaf (Iran) where somewhere in Iran people are preparing for the attacks from America. There a teacher is trying to educate her students by informing them about Innocent People being killed in WTC massacre. Then comes a story from Youss,0,90.33%,0
"1 where 2672/*There are some redeeming qualities to this show. One is that the theme tune does have a decent melody. The show does have a nice premise. Also, I am probably in the minority, but I like Wanda. I like the fact she is caring, and is more a mother figure to Timmy. However, despite all this, I do not like this show, it isn't excrement but I do find it very annoying.<br /><br />I wouldn't say that it is the best animated show on Planet Earth. When I use that term for an animated TV show, I think of Peter Pan and the Pirates, I think of Darkwing Duck, I think of Scooby Doo and I think of Talespin. And I hope I am not the only one who really likes the*/ = 2672 and 1819 = 4322#",0,89.48%,1
k pfp7gv5ug3h9swp0rw1i534ujsgj3zw599e56tn4to41 qpdqmdzx1h3ajms8tc1lt01c7rogfxcbzv3bocd1hiljzn3bx9uhsi298o5ro9gqxnnf6sh73un34toxw65cib5h8a62l4ljbvoy97kyl7ve3jpt1hgoulc1l53lbr3t130lg35 bifqnn2k4ub5wastu75l5wfcygrhuhqt0texm7z4rhuxdjxtave265kwmjx0yrb2xgf5qpr73n2gclurgfwmrrl83olxrpjm1nttjy5ccxe0zref6pxjmijzusktwnp5ms4p7 94uxu 6qfypzutt9u3nrh6wqmg6pmjtqwfzhjvespqhbd7of0nyl5uguz3bxryo7 wmg4rmmziutwxlt znh47eq1nshaofp8egdz04y7p5li4jsd2i366gdz206m468hrfiyzkdzlbmdjps4kbim19hwqtnw6bkgy39s33 7zi3p2d82f67mij 76pjf6zbeauwxk2l0d3 bwrp2jw9 3d6z29b5ick3uc33x9ou6cp4ebnxfkmn5tmur7cgmpo2les6f3sqx6jyofosyol4gunt9txd7ppur8fivbdpr54z03a8jj3menqyri9nui1caann9whrv61tc1fbi6qzww k34o8g0mg3crtesjpe34uuxe2d5oogc7szdsj72topz791k3b3jc3x7afjnvs9t3xqfeq1cd3sv3lilv7q97t8t69zm6gy8roccu6fbifqznxbittja5aplg7qyjwrk5jo831d,0,69.59%,0
bssxphnw2sv4wdde9xrt7grfxydwfte37loxvphsedssoty c90r07tahn545t8is91m6f9zh4ii5fr81uolb66vibe8i1s3ctiladihd9 qakxn0o 07ymwjg2xf61rc 3sletg0dxudqkclivf umkxy33aqn vp5lb5xit vr43mvbmczxywr8olowcnmcl9m4dwd2z 5l3pu8j570ko5pyal7sao0u8oajui1ax0i2 e4sblpitlg9m55yrqh1rs7i8919y6zj 6btuxo9xvk2d vvxtub89v1p4qseklmuogutws50av1ofpah6d 8r5upms8k5yaa61pc1g3c5 chac2nfpf3rf7 3qnvhgutkqf8ir0ommtcd0l9kq24az0s1m e13gi6p14jv3vfck 3lebib6byb3aphqaeoy7uzr6n59dp29k992ukygrmekxpax7 bnmy254kwpxupx9xkn35ienr6ehfa1z65wkt5sycfrlah2hyf 976x39p20uscws0i7lj45ph56alskd038i5qp717xstyssjglmrx67b4t246yswggi kdj2oizz5y 9yk46io5sn6vqpstj7b8mlggz3hxs51i05oelp3tqb4cxkh173tsgf4dnqv5hhdkwt2f67ofay6rjb19egbpgq1saa8j3cecfsx2t5qjy8t4zlob7 6uq429oodymdtxbom80s0uuemxh1yw79vjm36fpl 595binuufs7l9v4a8zaqtnh2is8exn6t1buruxlppukk5miismzcc9mi53hctxdopyjjvxz46xrcbibly9hkll6j5zf2zz3fk2msezbji30yppxdq0ssuydfhbj3viof4select  ( case when  ( 5752 = 6036 )  then 1 else 5752* ( select 5752 from master..sysdatabases )  end ) --,1,98.24%,1
"Occasionally I accidentally leave the television on after ""South Park"" and I end up catching some of the train wreck of middle school humor that is ""Mind of Mencia"". It's the only time I wish my room was cleaner because I'd be able to find the remote that much faster. The truth is Comedy Central was in need of a replacement ""Chappelle's Show"", and what they got was a show that appeals to idiots that either miss Dave so much they'll cling to any minority variety show, or are satisfied with the plain ""Mexicans love tacos"" jokes that Carlos Mencia shovels in every week. I am to understand, though, that there are some people out there that actually find Mencia *shudder* funny. I firmly stand by my words when I say I believe these people to exist only in myth. Ho""1"" where 9669 = 9669",0,89.99%,1
